Timestamp,Load Cell 1 (mN),Load Cell 2 (mN)
2025-06-05 14:46:21 CDT,-0.37,0.5
2025-06-05 14:46:21 CDT,-0.53,0.77
2025-06-05 14:46:22 CDT,-0.73,0.55
2025-06-05 14:46:22 CDT,-0.87,0.18
2025-06-05 14:46:22 CDT,-0.97,0.33
2025-06-05 14:46:22 CDT,-1.03,0.76
2025-06-05 14:46:22 CDT,-1.03,0.97
2025-06-05 14:46:22 CDT,-1.1,0.93
2025-06-05 14:46:22 CDT,-1.01,0.59
2025-06-05 14:46:22 CDT,-1.03,0.28
2025-06-05 14:46:22 CDT,-0.98,0.46
2025-06-05 14:46:22 CDT,-1.03,1.22
2025-06-05 14:46:23 CDT,-1.13,1.6
2025-06-05 14:46:23 CDT,-1.2,1.09
2025-06-05 14:46:23 CDT,-1.08,0.86
2025-06-05 14:46:23 CDT,-1.03,0.73
2025-06-05 14:46:23 CDT,-0.93,0.93
2025-06-05 14:46:23 CDT,-0.98,1.04
2025-06-05 14:46:23 CDT,-0.95,1.22
2025-06-05 14:46:23 CDT,-1.01,0.59
2025-06-05 14:46:23 CDT,-0.93,0.36
2025-06-05 14:46:23 CDT,-0.91,0.68
2025-06-05 14:46:23 CDT,-0.88,1.15
2025-06-05 14:46:24 CDT,-0.93,1.47
2025-06-05 14:46:24 CDT,-0.9,1.23
2025-06-05 14:46:24 CDT,-0.78,0.61
2025-06-05 14:46:24 CDT,-0.67,0.18
2025-06-05 14:46:24 CDT,-0.6,0.55
2025-06-05 14:46:24 CDT,-0.67,0.84
2025-06-05 14:46:24 CDT,-0.71,0.93
2025-06-05 14:46:24 CDT,-0.7,0.26
2025-06-05 14:46:24 CDT,-0.58,-0.06
2025-06-05 14:46:24 CDT,-0.53,-0.08
2025-06-05 14:46:25 CDT,-0.5,0.65
2025-06-05 14:46:25 CDT,-0.56,1.23
2025-06-05 14:46:25 CDT,-0.51,0.72
2025-06-05 14:46:25 CDT,-0.44,0.41
2025-06-05 14:46:25 CDT,-0.31,0.29
2025-06-05 14:46:25 CDT,-0.2,0.73
2025-06-05 14:46:25 CDT,-0.2,1.08
2025-06-05 14:46:25 CDT,-0.24,1.29
2025-06-05 14:46:25 CDT,-0.27,1.3
2025-06-05 14:46:25 CDT,-0.16,0.57
2025-06-05 14:46:26 CDT,-0.1,0.33
2025-06-05 14:46:26 CDT,-0.13,0.71
2025-06-05 14:46:26 CDT,-0.16,1.09
2025-06-05 14:46:26 CDT,-0.16,1.34
2025-06-05 14:46:26 CDT,-0.06,1.04
2025-06-05 14:46:26 CDT,0.01,0.33
2025-06-05 14:46:26 CDT,0.04,-0.12
2025-06-05 14:46:26 CDT,0.13,0.65
2025-06-05 14:46:26 CDT,0.09,0.76
2025-06-05 14:46:26 CDT,0.17,0.35
2025-06-05 14:46:27 CDT,0.23,-0.57
2025-06-05 14:46:27 CDT,0.27,-0.57
2025-06-05 14:46:27 CDT,0.19,-0.46
2025-06-05 14:46:27 CDT,0.03,0.26
2025-06-05 14:46:27 CDT,0.06,0.24
2025-06-05 14:46:27 CDT,0.2,-0.44
2025-06-05 14:46:27 CDT,0.4,-0.97
2025-06-05 14:46:27 CDT,0.5,-0.59
2025-06-05 14:46:27 CDT,0.6,0.1
2025-06-05 14:46:27 CDT,0.5,0.95
2025-06-05 14:46:28 CDT,0.44,0.98
2025-06-05 14:46:28 CDT,0.53,0.41
2025-06-05 14:46:28 CDT,0.73,0.3
2025-06-05 14:46:28 CDT,0.87,0.41
2025-06-05 14:46:28 CDT,0.91,1.34
2025-06-05 14:46:28 CDT,0.93,1.56
2025-06-05 14:46:28 CDT,1.13,1.52
2025-06-05 14:46:28 CDT,1.27,0.21
2025-06-05 14:46:28 CDT,1.4,-0.07
2025-06-05 14:46:28 CDT,1.47,1.06
2025-06-05 14:46:29 CDT,1.5,1.84
2025-06-05 14:46:29 CDT,1.57,1.89
2025-06-05 14:46:29 CDT,1.84,1.41
2025-06-05 14:46:29 CDT,2.01,0.62
2025-06-05 14:46:29 CDT,2.04,0.29
2025-06-05 14:46:29 CDT,1.87,0.48
2025-06-05 14:46:29 CDT,1.8,1.48
2025-06-05 14:46:29 CDT,1.87,1.37
2025-06-05 14:46:29 CDT,2.0,0.87
2025-06-05 14:46:29 CDT,2.17,0.5
2025-06-05 14:46:30 CDT,2.19,0.53
2025-06-05 14:46:30 CDT,2.1,1.19
2025-06-05 14:46:30 CDT,2.04,1.74
2025-06-05 14:46:30 CDT,2.1,1.91
2025-06-05 14:46:30 CDT,2.05,0.58
2025-06-05 14:46:30 CDT,2.04,0.4
2025-06-05 14:46:30 CDT,1.97,0.82
2025-06-05 14:46:30 CDT,1.77,1.42
2025-06-05 14:46:30 CDT,1.68,1.45
2025-06-05 14:46:30 CDT,1.72,0.97
2025-06-05 14:46:30 CDT,1.7,0.4
2025-06-05 14:46:31 CDT,1.7,0.24
2025-06-05 14:46:31 CDT,1.54,0.61
2025-06-05 14:46:31 CDT,1.44,0.75
2025-06-05 14:46:31 CDT,1.31,0.48
2025-06-05 14:46:31 CDT,1.33,-0.04
2025-06-05 14:46:31 CDT,1.41,-0.12
2025-06-05 14:46:31 CDT,1.34,0.06
2025-06-05 14:46:31 CDT,1.27,0.47
2025-06-05 14:46:31 CDT,1.2,0.54
2025-06-05 14:46:31 CDT,1.27,0.12
2025-06-05 14:46:32 CDT,1.28,-0.3
2025-06-05 14:46:32 CDT,1.38,-0.37
2025-06-05 14:46:32 CDT,1.25,0.15
2025-06-05 14:46:32 CDT,1.17,0.84
2025-06-05 14:46:32 CDT,1.08,0.93
2025-06-05 14:46:32 CDT,1.28,0.41
2025-06-05 14:46:32 CDT,1.37,0.24
2025-06-05 14:46:32 CDT,1.37,0.46
2025-06-05 14:46:32 CDT,1.24,1.18
2025-06-05 14:46:32 CDT,1.07,1.48
2025-06-05 14:46:33 CDT,1.03,1.38
2025-06-05 14:46:33 CDT,1.08,0.64
2025-06-05 14:46:33 CDT,1.15,0.12
2025-06-05 14:46:33 CDT,0.97,0.53
2025-06-05 14:46:33 CDT,0.88,1.0
2025-06-05 14:46:33 CDT,0.76,1.15
2025-06-05 14:46:33 CDT,0.67,0.76
2025-06-05 14:46:33 CDT,0.68,0.25
2025-06-05 14:46:33 CDT,0.74,0.25
2025-06-05 14:46:33 CDT,0.58,0.5
2025-06-05 14:46:34 CDT,0.4,1.41
2025-06-05 14:46:34 CDT,0.19,1.02
2025-06-05 14:46:34 CDT,0.31,0.47
2025-06-05 14:46:34 CDT,0.3,0.18
2025-06-05 14:46:34 CDT,0.37,0.32
2025-06-05 14:46:34 CDT,0.3,0.94
2025-06-05 14:46:34 CDT,0.17,1.05
2025-06-05 14:46:34 CDT,0.23,0.94
2025-06-05 14:46:34 CDT,0.34,0.26
2025-06-05 14:46:34 CDT,0.47,0.25
2025-06-05 14:46:35 CDT,0.47,0.61
2025-06-05 14:46:35 CDT,0.48,0.91
2025-06-05 14:46:35 CDT,0.33,1.01
2025-06-05 14:46:35 CDT,0.31,0.8
2025-06-05 14:46:35 CDT,0.47,0.3
2025-06-05 14:46:35 CDT,0.51,0.58
2025-06-05 14:46:35 CDT,0.38,1.01
2025-06-05 14:46:35 CDT,0.3,1.34
2025-06-05 14:46:35 CDT,0.27,1.37
2025-06-05 14:46:35 CDT,0.29,0.88
2025-06-05 14:46:36 CDT,0.4,0.79
2025-06-05 14:46:36 CDT,0.46,0.9
2025-06-05 14:46:36 CDT,0.33,1.56
2025-06-05 14:46:36 CDT,0.09,1.65
2025-06-05 14:46:36 CDT,0.0,1.37
2025-06-05 14:46:36 CDT,-0.06,1.13
2025-06-05 14:46:36 CDT,0.0,1.01
2025-06-05 14:46:36 CDT,-0.03,1.58
2025-06-05 14:46:36 CDT,-0.1,2.0
2025-06-05 14:46:36 CDT,-0.33,1.94
2025-06-05 14:46:37 CDT,-0.4,1.31
2025-06-05 14:46:37 CDT,-0.4,0.91
2025-06-05 14:46:37 CDT,-0.33,1.06
2025-06-05 14:46:37 CDT,-0.4,1.13
2025-06-05 14:46:37 CDT,-0.54,1.3
2025-06-05 14:46:37 CDT,-0.64,1.23
2025-06-05 14:46:37 CDT,-0.67,0.61
2025-06-05 14:46:37 CDT,-0.68,0.33
2025-06-05 14:46:37 CDT,-0.8,0.54
2025-06-05 14:46:37 CDT,-0.78,1.0
2025-06-05 14:46:38 CDT,-0.86,1.16
2025-06-05 14:46:38 CDT,-0.63,0.91
2025-06-05 14:46:38 CDT,-0.67,0.79
2025-06-05 14:46:38 CDT,-0.44,0.69
2025-06-05 14:46:38 CDT,-0.63,1.0
2025-06-05 14:46:38 CDT,-0.66,1.18
2025-06-05 14:46:38 CDT,-0.77,0.36
2025-06-05 14:46:38 CDT,-0.58,-0.11
2025-06-05 14:46:38 CDT,-0.47,-0.36
2025-06-05 14:46:38 CDT,-0.36,0.21
2025-06-05 14:46:38 CDT,-0.44,0.73
2025-06-05 14:46:39 CDT,-0.6,0.91
2025-06-05 14:46:39 CDT,-0.66,0.59
2025-06-05 14:46:39 CDT,-0.67,-0.18
2025-06-05 14:46:39 CDT,-0.41,0.33
2025-06-05 14:46:39 CDT,-0.33,0.54
2025-06-05 14:46:39 CDT,-0.24,0.77
2025-06-05 14:46:39 CDT,-0.46,0.62
2025-06-05 14:46:39 CDT,-0.47,0.22
2025-06-05 14:46:39 CDT,-0.64,-0.14
2025-06-05 14:46:39 CDT,-0.58,0.55
2025-06-05 14:46:40 CDT,-0.7,1.15
2025-06-05 14:46:40 CDT,-0.6,1.18
2025-06-05 14:46:40 CDT,-0.61,0.93
2025-06-05 14:46:40 CDT,-0.56,0.41
2025-06-05 14:46:40 CDT,-0.53,-0.12
2025-06-05 14:46:40 CDT,-0.56,0.08
2025-06-05 14:46:40 CDT,-0.67,0.73
2025-06-05 14:46:40 CDT,-0.86,0.97
2025-06-05 14:46:40 CDT,-0.83,0.47
2025-06-05 14:46:40 CDT,-0.74,0.01
2025-06-05 14:46:41 CDT,-0.61,0.19
2025-06-05 14:46:41 CDT,-0.64,0.59
2025-06-05 14:46:41 CDT,-0.63,0.94
2025-06-05 14:46:41 CDT,-0.76,0.87
2025-06-05 14:46:41 CDT,-0.8,-0.44
2025-06-05 14:46:41 CDT,-0.87,-0.46
2025-06-05 14:46:41 CDT,-0.88,0.29
2025-06-05 14:46:41 CDT,-0.83,1.02
2025-06-05 14:46:41 CDT,-0.77,1.4
2025-06-05 14:46:41 CDT,-0.68,1.23
2025-06-05 14:46:42 CDT,-0.66,0.82
2025-06-05 14:46:42 CDT,-0.71,0.15
2025-06-05 14:46:42 CDT,-0.83,0.77
2025-06-05 14:46:42 CDT,-0.9,1.41
2025-06-05 14:46:42 CDT,-0.94,1.37
2025-06-05 14:46:42 CDT,-0.91,0.86
2025-06-05 14:46:42 CDT,-0.83,0.32
2025-06-05 14:46:42 CDT,-0.76,0.19
2025-06-05 14:46:42 CDT,-0.78,0.57
2025-06-05 14:46:42 CDT,-0.91,1.33
2025-06-05 14:46:43 CDT,-1.08,1.2
2025-06-05 14:46:43 CDT,-1.15,0.41
2025-06-05 14:46:43 CDT,-1.13,-0.03
2025-06-05 14:46:43 CDT,-1.07,0.18
2025-06-05 14:46:43 CDT,-1.07,0.75
2025-06-05 14:46:43 CDT,-1.13,1.12
2025-06-05 14:46:43 CDT,-1.21,1.15
2025-06-05 14:46:43 CDT,-1.23,0.35
2025-06-05 14:46:43 CDT,-1.25,0.36
2025-06-05 14:46:43 CDT,-1.24,0.76
2025-06-05 14:46:44 CDT,-1.4,1.41
2025-06-05 14:46:44 CDT,-1.37,1.6
2025-06-05 14:46:44 CDT,-1.33,1.22
2025-06-05 14:46:44 CDT,-1.24,0.98
2025-06-05 14:46:44 CDT,-1.2,0.98
2025-06-05 14:46:44 CDT,-1.31,1.55
2025-06-05 14:46:44 CDT,-1.38,1.53
2025-06-05 14:46:44 CDT,-1.44,1.71
2025-06-05 14:46:44 CDT,-1.35,1.41
2025-06-05 14:46:44 CDT,-1.21,1.12
2025-06-05 14:46:45 CDT,-1.15,0.91
2025-06-05 14:46:45 CDT,-1.24,1.47
2025-06-05 14:46:45 CDT,-1.25,1.74
2025-06-05 14:46:45 CDT,-1.18,1.42
2025-06-05 14:46:45 CDT,-1.1,1.16
2025-06-05 14:46:45 CDT,-1.11,0.8
2025-06-05 14:46:45 CDT,-1.28,1.01
2025-06-05 14:46:45 CDT,-1.45,1.27
2025-06-05 14:46:45 CDT,-1.51,1.78
2025-06-05 14:46:45 CDT,-1.51,0.93
2025-06-05 14:46:45 CDT,-1.52,0.64
2025-06-05 14:46:46 CDT,-1.55,0.97
2025-06-05 14:46:46 CDT,-1.75,1.45
2025-06-05 14:46:46 CDT,-1.92,1.45
2025-06-05 14:46:46 CDT,-2.12,1.3
2025-06-05 14:46:46 CDT,-2.27,0.75
2025-06-05 14:46:46 CDT,-2.38,0.59
2025-06-05 14:46:46 CDT,-2.61,0.8
2025-06-05 14:46:46 CDT,-2.79,0.79
2025-06-05 14:46:46 CDT,-2.89,1.0
2025-06-05 14:46:46 CDT,-2.95,0.57
2025-06-05 14:46:47 CDT,-3.04,0.5
2025-06-05 14:46:47 CDT,-3.18,0.29
2025-06-05 14:46:47 CDT,-3.48,0.77
2025-06-05 14:46:47 CDT,-3.61,1.16
2025-06-05 14:46:47 CDT,-3.69,1.18
2025-06-05 14:46:47 CDT,-3.65,1.05
2025-06-05 14:46:47 CDT,-3.62,0.83
2025-06-05 14:46:47 CDT,-3.69,1.06
2025-06-05 14:46:47 CDT,-3.71,1.37
2025-06-05 14:46:47 CDT,-3.82,1.52
2025-06-05 14:46:48 CDT,-3.85,1.62
2025-06-05 14:46:48 CDT,-3.82,1.49
2025-06-05 14:46:48 CDT,-3.73,1.62
2025-06-05 14:46:48 CDT,-3.72,2.16
2025-06-05 14:46:48 CDT,-3.65,2.18
2025-06-05 14:46:48 CDT,-3.59,2.18
2025-06-05 14:46:48 CDT,-3.52,2.02
2025-06-05 14:46:48 CDT,-3.51,1.81
2025-06-05 14:46:48 CDT,-3.52,1.6
2025-06-05 14:46:48 CDT,-3.59,1.67
2025-06-05 14:46:49 CDT,-3.63,1.69
2025-06-05 14:46:49 CDT,-3.56,1.4
2025-06-05 14:46:49 CDT,-3.39,0.97
2025-06-05 14:46:49 CDT,-3.26,0.75
2025-06-05 14:46:49 CDT,-3.14,0.9
2025-06-05 14:46:49 CDT,-3.09,1.26
2025-06-05 14:46:49 CDT,-3.16,1.53
2025-06-05 14:46:49 CDT,-3.14,1.09
2025-06-05 14:46:49 CDT,-3.08,0.9
2025-06-05 14:46:49 CDT,-2.92,0.87
2025-06-05 14:46:50 CDT,-2.82,1.4
2025-06-05 14:46:50 CDT,-2.75,1.74
2025-06-05 14:46:50 CDT,-2.76,1.77
2025-06-05 14:46:50 CDT,-2.75,1.51
2025-06-05 14:46:50 CDT,-2.72,1.51
2025-06-05 14:46:50 CDT,-2.76,1.82
2025-06-05 14:46:50 CDT,-2.76,2.34
2025-06-05 14:46:50 CDT,-2.78,2.59
2025-06-05 14:46:50 CDT,-2.72,2.46
2025-06-05 14:46:50 CDT,-2.62,2.13
2025-06-05 14:46:51 CDT,-2.51,1.94
2025-06-05 14:46:51 CDT,-2.54,2.24
2025-06-05 14:46:51 CDT,-2.61,2.41
2025-06-05 14:46:51 CDT,-2.76,2.38
2025-06-05 14:46:51 CDT,-2.81,2.03
2025-06-05 14:46:51 CDT,-2.75,1.98
2025-06-05 14:46:51 CDT,-2.62,1.98
2025-06-05 14:46:51 CDT,-2.55,2.1
2025-06-05 14:46:51 CDT,-2.59,2.34
2025-06-05 14:46:51 CDT,-2.62,1.96
2025-06-05 14:46:52 CDT,-2.59,1.27
2025-06-05 14:46:52 CDT,-2.51,1.02
2025-06-05 14:46:52 CDT,-2.49,1.13
2025-06-05 14:46:52 CDT,-2.51,1.55
2025-06-05 14:46:52 CDT,-2.54,1.84
2025-06-05 14:46:52 CDT,-2.48,1.74
2025-06-05 14:46:52 CDT,-2.32,1.66
2025-06-05 14:46:52 CDT,-2.25,1.67
2025-06-05 14:46:52 CDT,-2.24,1.92
2025-06-05 14:46:52 CDT,-2.29,2.07
2025-06-05 14:46:53 CDT,-2.32,2.02
2025-06-05 14:46:53 CDT,-2.37,1.38
2025-06-05 14:46:53 CDT,-2.32,0.97
2025-06-05 14:46:53 CDT,-2.25,1.34
2025-06-05 14:46:53 CDT,-2.22,1.56
2025-06-05 14:46:53 CDT,-2.21,1.7
2025-06-05 14:46:53 CDT,-2.21,1.69
2025-06-05 14:46:53 CDT,-2.24,1.48
2025-06-05 14:46:53 CDT,-2.32,1.38
2025-06-05 14:46:53 CDT,-2.32,1.34
2025-06-05 14:46:53 CDT,-2.32,1.6
2025-06-05 14:46:54 CDT,-2.29,1.76
2025-06-05 14:46:54 CDT,-2.29,1.44
2025-06-05 14:46:54 CDT,-2.29,1.18
2025-06-05 14:46:54 CDT,-2.28,1.23
2025-06-05 14:46:54 CDT,-2.29,1.58
2025-06-05 14:46:54 CDT,-2.38,1.98
2025-06-05 14:46:54 CDT,-2.54,2.13
2025-06-05 14:46:54 CDT,-2.55,1.53
2025-06-05 14:46:54 CDT,-2.39,1.48
2025-06-05 14:46:54 CDT,-2.24,1.89
2025-06-05 14:46:55 CDT,-2.19,2.42
2025-06-05 14:46:55 CDT,-2.19,2.6
2025-06-05 14:46:55 CDT,-2.21,2.47
2025-06-05 14:46:55 CDT,-2.21,2.03
2025-06-05 14:46:55 CDT,-2.18,1.82
2025-06-05 14:46:55 CDT,-2.14,2.27
2025-06-05 14:46:55 CDT,-2.18,2.45
2025-06-05 14:46:55 CDT,-2.21,2.14
2025-06-05 14:46:55 CDT,-2.12,1.74
2025-06-05 14:46:55 CDT,-2.0,1.34
2025-06-05 14:46:56 CDT,-1.87,1.01
2025-06-05 14:46:56 CDT,-1.9,1.09
2025-06-05 14:46:56 CDT,-1.95,1.74
2025-06-05 14:46:56 CDT,-2.01,1.69
2025-06-05 14:46:56 CDT,-1.95,1.35
2025-06-05 14:46:56 CDT,-1.88,1.02
2025-06-05 14:46:56 CDT,-1.81,1.12
2025-06-05 14:46:56 CDT,-1.77,1.48
2025-06-05 14:46:56 CDT,-1.75,1.49
2025-06-05 14:46:56 CDT,-1.74,1.3
2025-06-05 14:46:57 CDT,-1.74,0.54
2025-06-05 14:46:57 CDT,-1.71,0.51
2025-06-05 14:46:57 CDT,-1.71,0.76
2025-06-05 14:46:57 CDT,-1.7,1.16
2025-06-05 14:46:57 CDT,-1.64,1.26
2025-06-05 14:46:57 CDT,-1.5,1.15
2025-06-05 14:46:57 CDT,-1.41,1.04
2025-06-05 14:46:57 CDT,-1.45,1.22
2025-06-05 14:46:57 CDT,-1.5,1.59
2025-06-05 14:46:57 CDT,-1.54,1.78
2025-06-05 14:46:58 CDT,-1.54,1.67
2025-06-05 14:46:58 CDT,-1.5,1.55
2025-06-05 14:46:58 CDT,-1.35,1.37
2025-06-05 14:46:58 CDT,-1.27,1.48
2025-06-05 14:46:58 CDT,-1.25,1.94
2025-06-05 14:46:58 CDT,-1.33,2.24
2025-06-05 14:46:58 CDT,-1.33,1.96
2025-06-05 14:46:58 CDT,-1.37,1.63
2025-06-05 14:46:58 CDT,-1.38,1.62
2025-06-05 14:46:58 CDT,-1.43,1.8
2025-06-05 14:46:59 CDT,-1.47,2.14
2025-06-05 14:46:59 CDT,-1.43,2.0
2025-06-05 14:46:59 CDT,-1.41,1.47
2025-06-05 14:46:59 CDT,-1.41,1.18
