Timestamp,Load Cell 1 (mN),Load Cell 2 (mN)
2025-06-25 18:05:45 CDT,0.47,-8.81
2025-06-25 18:05:45 CDT,1.25,-22.96
2025-06-25 18:05:45 CDT,1.18,-24.57
2025-06-25 18:05:45 CDT,0.98,-25.38
2025-06-25 18:05:45 CDT,1.03,-25.51
2025-06-25 18:05:46 CDT,1.03,-25.59
2025-06-25 18:05:46 CDT,0.91,-25.81
2025-06-25 18:05:46 CDT,0.56,-23.52
2025-06-25 18:05:46 CDT,-0.23,-20.07
2025-06-25 18:05:46 CDT,-0.58,-13.34
2025-06-25 18:05:46 CDT,0.07,-9.08
2025-06-25 18:05:46 CDT,0.7,-6.57
2025-06-25 18:05:46 CDT,0.68,-5.74
2025-06-25 18:05:46 CDT,0.71,-5.34
2025-06-25 18:05:46 CDT,0.81,-5.5
2025-06-25 18:05:47 CDT,0.93,-5.64
2025-06-25 18:05:47 CDT,1.07,0.88
2025-06-25 18:05:47 CDT,1.21,1.53
2025-06-25 18:05:47 CDT,0.74,-1.96
2025-06-25 18:05:47 CDT,-0.16,-6.11
2025-06-25 18:05:47 CDT,-0.31,-11.03
2025-06-25 18:05:47 CDT,0.31,-19.17
2025-06-25 18:05:47 CDT,0.3,-25.09
2025-06-25 18:05:47 CDT,0.11,-25.7
2025-06-25 18:05:47 CDT,0.14,-27.3
2025-06-25 18:05:48 CDT,0.31,-28.58
2025-06-25 18:05:48 CDT,0.41,-28.82
2025-06-25 18:05:48 CDT,0.37,-27.66
2025-06-25 18:05:48 CDT,-0.23,-24.23
2025-06-25 18:05:48 CDT,-0.63,-20.47
2025-06-25 18:05:48 CDT,-0.24,-16.89
2025-06-25 18:05:48 CDT,0.26,-13.27
2025-06-25 18:05:48 CDT,0.34,-14.16
2025-06-25 18:05:48 CDT,0.29,-14.67
2025-06-25 18:05:48 CDT,0.5,-14.53
2025-06-25 18:05:49 CDT,0.3,-13.23
2025-06-25 18:05:49 CDT,0.83,-18.82
2025-06-25 18:05:49 CDT,0.83,-58.12
2025-06-25 18:05:49 CDT,-0.46,-240.1
2025-06-25 18:05:49 CDT,-4.82,-728.69
2025-06-25 18:05:49 CDT,-14.34,-911.36
2025-06-25 18:05:49 CDT,-33.04,-1047.44
2025-06-25 18:05:49 CDT,-43.67,-1166.33
2025-06-25 18:05:49 CDT,-52.76,-1268.7
2025-06-25 18:05:49 CDT,-71.3,-1332.66
2025-06-25 18:05:49 CDT,-93.71,-1351.81
2025-06-25 18:05:50 CDT,-135.91,-1328.17
2025-06-25 18:05:50 CDT,-164.14,-1286.19
2025-06-25 18:05:50 CDT,-163.83,-1234.3
2025-06-25 18:05:50 CDT,-121.44,-1186.21
2025-06-25 18:05:50 CDT,-104.3,-1133.04
2025-06-25 18:05:50 CDT,-94.93,-1048.1
2025-06-25 18:05:50 CDT,-85.04,-881.27
2025-06-25 18:05:50 CDT,-74.6,-571.27
2025-06-25 18:05:50 CDT,-45.54,168.23
2025-06-25 18:05:50 CDT,-12.01,409.48
2025-06-25 18:05:51 CDT,33.68,602.99
2025-06-25 18:05:51 CDT,80.37,757.58
2025-06-25 18:05:51 CDT,138.26,919.17
2025-06-25 18:05:51 CDT,178.45,1053.49
2025-06-25 18:05:51 CDT,194.73,1134.3
2025-06-25 18:05:51 CDT,204.35,1242.86
2025-06-25 18:05:51 CDT,221.89,1269.07
2025-06-25 18:05:51 CDT,263.1,1254.73
2025-06-25 18:05:51 CDT,290.46,1240.83
2025-06-25 18:05:51 CDT,290.53,1203.27
2025-06-25 18:05:52 CDT,246.36,1134.19
2025-06-25 18:05:52 CDT,203.65,1039.5
2025-06-25 18:05:52 CDT,185.44,923.79
2025-06-25 18:05:52 CDT,175.19,660.35
2025-06-25 18:05:52 CDT,164.1,556.34
2025-06-25 18:05:52 CDT,152.96,477.15
2025-06-25 18:05:52 CDT,122.57,392.37
2025-06-25 18:05:52 CDT,89.58,324.35
2025-06-25 18:05:52 CDT,51.39,236.08
2025-06-25 18:05:52 CDT,14.88,132.34
2025-06-25 18:05:53 CDT,-7.5,-82.67
2025-06-25 18:05:53 CDT,-14.12,-188.99
2025-06-25 18:05:53 CDT,-15.71,-267.75
2025-06-25 18:05:53 CDT,-15.89,-326.59
2025-06-25 18:05:53 CDT,-15.98,-367.25
2025-06-25 18:05:53 CDT,-16.03,-413.07
2025-06-25 18:05:53 CDT,-16.03,-483.15
2025-06-25 18:05:53 CDT,-16.08,-558.91
2025-06-25 18:05:53 CDT,-16.08,-644.79
2025-06-25 18:05:53 CDT,-16.03,-692.58
2025-06-25 18:05:54 CDT,-15.96,-742.37
2025-06-25 18:05:54 CDT,-15.96,-810.5
2025-06-25 18:05:54 CDT,-15.89,-879.37
2025-06-25 18:05:54 CDT,-15.85,-939.58
2025-06-25 18:05:54 CDT,-15.79,-992.8
2025-06-25 18:05:54 CDT,-15.78,-1085.92
2025-06-25 18:05:54 CDT,-15.81,-1118.66
2025-06-25 18:05:54 CDT,-15.73,-1139.96
2025-06-25 18:05:54 CDT,-15.71,-1157.49
2025-06-25 18:05:54 CDT,-15.63,-1189.01
2025-06-25 18:05:55 CDT,-15.66,-1218.1
2025-06-25 18:05:55 CDT,-15.63,-1258.54
2025-06-25 18:05:55 CDT,-15.56,-1295.99
2025-06-25 18:05:55 CDT,-15.51,-1411.19
2025-06-25 18:05:55 CDT,-15.65,-1473.16
2025-06-25 18:05:55 CDT,-15.76,-1512.62
2025-06-25 18:05:55 CDT,-15.69,-1526.84
2025-06-25 18:05:55 CDT,-15.39,-1517.83
2025-06-25 18:05:55 CDT,-11.99,-1501.54
2025-06-25 18:05:55 CDT,-1.87,-1489.03
2025-06-25 18:05:56 CDT,15.02,-1451.17
2025-06-25 18:05:56 CDT,23.67,-1419.15
2025-06-25 18:05:56 CDT,41.77,-1378.26
2025-06-25 18:05:56 CDT,84.62,-1344.36
2025-06-25 18:05:56 CDT,234.91,-1364.86
2025-06-25 18:05:56 CDT,513.28,-1434.94
2025-06-25 18:05:56 CDT,870.79,-1575.79
2025-06-25 18:05:56 CDT,1250.41,-1759.77
2025-06-25 18:05:56 CDT,1593.49,-2090.08
2025-06-25 18:05:56 CDT,1863.27,-2193.29
2025-06-25 18:05:57 CDT,2017.9,-2167.99
2025-06-25 18:05:57 CDT,2049.52,-2064.92
2025-06-25 18:05:57 CDT,2049.48,-1916.94
2025-06-25 18:05:57 CDT,2048.68,-1745.31
2025-06-25 18:05:57 CDT,2047.51,-1569.78
2025-06-25 18:05:57 CDT,2048.14,-1272.42
2025-06-25 18:05:57 CDT,2047.44,-1166.96
2025-06-25 18:05:57 CDT,2064.83,-1101.84
2025-06-25 18:05:57 CDT,2111.66,-989.4
2025-06-25 18:05:57 CDT,2162.81,-883.16
2025-06-25 18:05:57 CDT,2175.2,-661.67
2025-06-25 18:05:58 CDT,2076.17,-278.69
2025-06-25 18:05:58 CDT,1836.72,181.06
2025-06-25 18:05:58 CDT,1507.55,1148.4
2025-06-25 18:05:58 CDT,1143.12,1609.58
2025-06-25 18:05:58 CDT,807.24,1933.46
2025-06-25 18:05:58 CDT,543.25,2139.55
2025-06-25 18:05:58 CDT,387.92,2336.87
2025-06-25 18:05:58 CDT,317.6,2479.48
2025-06-25 18:05:58 CDT,276.96,2602.72
2025-06-25 18:05:58 CDT,276.96,2841.27
2025-06-25 18:05:59 CDT,267.44,2947.33
2025-06-25 18:05:59 CDT,254.45,3049.31
2025-06-25 18:05:59 CDT,234.64,3127.38
2025-06-25 18:05:59 CDT,207.96,3158.18
2025-06-25 18:05:59 CDT,162.13,3158.18
2025-06-25 18:05:59 CDT,102.5,3149.4
2025-06-25 18:05:59 CDT,46.88,3111.14
2025-06-25 18:05:59 CDT,-5.05,2834.69
2025-06-25 18:05:59 CDT,-44.78,2656.81
2025-06-25 18:05:59 CDT,-74.04,2502.82
2025-06-25 18:06:00 CDT,-90.13,2333.8
2025-06-25 18:06:00 CDT,-98.14,2173.22
2025-06-25 18:06:00 CDT,-104.58,2049.38
2025-06-25 18:06:00 CDT,-105.45,1941.95
2025-06-25 18:06:00 CDT,-105.64,1614.6
2025-06-25 18:06:00 CDT,-99.98,1426.43
2025-06-25 18:06:00 CDT,-91.8,1229.2
2025-06-25 18:06:00 CDT,-82.02,1198.4
2025-06-25 18:06:00 CDT,-69.07,1207.79
2025-06-25 18:06:00 CDT,-54.16,1278.8
2025-06-25 18:06:01 CDT,-37.81,1416.16
2025-06-25 18:06:01 CDT,-28.56,1581.49
2025-06-25 18:06:01 CDT,-28.53,1775.93
2025-06-25 18:06:01 CDT,-29.05,1829.28
2025-06-25 18:06:01 CDT,-29.37,1829.07
2025-06-25 18:06:01 CDT,-29.49,1818.45
2025-06-25 18:06:01 CDT,-29.64,1835.76
2025-06-25 18:06:01 CDT,-29.43,1831.57
2025-06-25 18:06:01 CDT,-29.4,1801.48
2025-06-25 18:06:01 CDT,-29.54,1649.06
2025-06-25 18:06:02 CDT,-29.86,1621.65
2025-06-25 18:06:02 CDT,-30.69,1631.48
2025-06-25 18:06:02 CDT,-30.41,1662.79
2025-06-25 18:06:02 CDT,-30.49,1603.83
2025-06-25 18:06:02 CDT,-30.47,1474.5
2025-06-25 18:06:02 CDT,-31.0,1289.19
2025-06-25 18:06:02 CDT,-30.81,1003.66
2025-06-25 18:06:02 CDT,-30.63,618.42
2025-06-25 18:06:02 CDT,-30.41,447.97
2025-06-25 18:06:02 CDT,-30.07,297.1
2025-06-25 18:06:03 CDT,-29.77,162.88
2025-06-25 18:06:03 CDT,-29.94,35.52
2025-06-25 18:06:03 CDT,-29.89,-113.29
2025-06-25 18:06:03 CDT,-29.83,-241.58
2025-06-25 18:06:03 CDT,-29.73,-470.94
2025-06-25 18:06:03 CDT,-29.79,-522.94
2025-06-25 18:06:03 CDT,-29.79,-557.94
2025-06-25 18:06:03 CDT,-29.56,-604.76
2025-06-25 18:06:03 CDT,-28.86,-683.04
2025-06-25 18:06:03 CDT,-28.33,-827.05
2025-06-25 18:06:04 CDT,-28.39,-1003.21
2025-06-25 18:06:04 CDT,-28.23,-1099.11
2025-06-25 18:06:04 CDT,-28.12,-1156.72
2025-06-25 18:06:04 CDT,-27.88,-1172.24
2025-06-25 18:06:04 CDT,-27.83,-1160.88
2025-06-25 18:06:04 CDT,-27.92,-1142.96
2025-06-25 18:06:04 CDT,-28.05,-1142.96
2025-06-25 18:06:04 CDT,-28.18,-1152.13
2025-06-25 18:06:04 CDT,-28.28,-1169.35
2025-06-25 18:06:04 CDT,-28.19,-1200.06
2025-06-25 18:06:04 CDT,-28.18,-1211.6
2025-06-25 18:06:05 CDT,-28.19,-1219.36
2025-06-25 18:06:05 CDT,-28.12,-1225.15
2025-06-25 18:06:05 CDT,-28.08,-1229.19
2025-06-25 18:06:05 CDT,-28.02,-1232.63
2025-06-25 18:06:05 CDT,-28.13,-1236.15
2025-06-25 18:06:05 CDT,-28.12,-1240.05
2025-06-25 18:06:05 CDT,-28.12,-1249.47
2025-06-25 18:06:05 CDT,-28.21,-1254.85
2025-06-25 18:06:05 CDT,-28.19,-1259.97
2025-06-25 18:06:05 CDT,-28.23,-1264.73
2025-06-25 18:06:06 CDT,-28.19,-1268.93
2025-06-25 18:06:06 CDT,-28.28,-1272.36
2025-06-25 18:06:06 CDT,-28.33,-1275.65
2025-06-25 18:06:06 CDT,-28.38,-1280.45
2025-06-25 18:06:06 CDT,-28.35,-1282.19
2025-06-25 18:06:06 CDT,-28.31,-1282.73
2025-06-25 18:06:06 CDT,-28.29,-1284.11
2025-06-25 18:06:06 CDT,-28.19,-1285.09
2025-06-25 18:06:06 CDT,-28.18,-1286.77
2025-06-25 18:06:06 CDT,-28.18,-1288.29
2025-06-25 18:06:07 CDT,-28.19,-1288.69
2025-06-25 18:06:07 CDT,-28.15,-1288.96
2025-06-25 18:06:07 CDT,-28.09,-1287.87
2025-06-25 18:06:07 CDT,-28.15,-1287.83
2025-06-25 18:06:07 CDT,-28.26,-1287.78
2025-06-25 18:06:07 CDT,-28.32,-1286.88
2025-06-25 18:06:07 CDT,-28.28,-1285.7
2025-06-25 18:06:07 CDT,-28.25,-1282.15
2025-06-25 18:06:07 CDT,-28.31,-1276.78
2025-06-25 18:06:07 CDT,-28.28,-1274.82
2025-06-25 18:06:08 CDT,-28.28,-1272.6
2025-06-25 18:06:08 CDT,-28.21,-1270.63
2025-06-25 18:06:08 CDT,-28.23,-1268.39
2025-06-25 18:06:08 CDT,-28.28,-1266.46
2025-06-25 18:06:08 CDT,-28.26,-1264.69
2025-06-25 18:06:08 CDT,-28.33,-1262.64
2025-06-25 18:06:08 CDT,-28.32,-1257.55
2025-06-25 18:06:08 CDT,-28.36,-1254.73
2025-06-25 18:06:08 CDT,-28.33,-1251.68
2025-06-25 18:06:08 CDT,-28.39,-1248.62
2025-06-25 18:06:09 CDT,-28.48,-1246.44
2025-06-25 18:06:09 CDT,-28.48,-1245.29
2025-06-25 18:06:09 CDT,-28.48,-1244.82
2025-06-25 18:06:09 CDT,-28.4,-1243.61
2025-06-25 18:06:09 CDT,-28.55,-1242.6
2025-06-25 18:06:09 CDT,-28.68,-1241.55
2025-06-25 18:06:09 CDT,-28.62,-1240.21
2025-06-25 18:06:09 CDT,-28.6,-1237.07
2025-06-25 18:06:09 CDT,-28.59,-1232.95
2025-06-25 18:06:09 CDT,-28.6,-1229.17
2025-06-25 18:06:10 CDT,-28.62,-1226.16
2025-06-25 18:06:10 CDT,-28.69,-1220.19
2025-06-25 18:06:10 CDT,-28.68,-1217.63
2025-06-25 18:06:10 CDT,-28.63,-1215.22
2025-06-25 18:06:10 CDT,-28.65,-1212.81
2025-06-25 18:06:10 CDT,-28.63,-1209.89
2025-06-25 18:06:10 CDT,-28.68,-1206.39
2025-06-25 18:06:10 CDT,-28.63,-1202.96
2025-06-25 18:06:10 CDT,-28.62,-1199.91
2025-06-25 18:06:10 CDT,-28.62,-1193.81
2025-06-25 18:06:11 CDT,-28.56,-1191.27
2025-06-25 18:06:11 CDT,-28.53,-1190.44
2025-06-25 18:06:11 CDT,-28.45,-1190.13
2025-06-25 18:06:11 CDT,-28.42,-1190.38
2025-06-25 18:06:11 CDT,-28.52,-1190.33
2025-06-25 18:06:11 CDT,-28.62,-1189.98
2025-06-25 18:06:11 CDT,-28.58,-1188.85
2025-06-25 18:06:11 CDT,-28.53,-1188.14
2025-06-25 18:06:11 CDT,-28.5,-1186.87
2025-06-25 18:06:11 CDT,-28.48,-1185.5
2025-06-25 18:06:11 CDT,-28.59,-1184.76
2025-06-25 18:06:12 CDT,-28.69,-1184.08
2025-06-25 18:06:12 CDT,-28.7,-1184.27
2025-06-25 18:06:12 CDT,-28.69,-1184.02
2025-06-25 18:06:12 CDT,-28.72,-1182.79
2025-06-25 18:06:12 CDT,-28.75,-1181.73
2025-06-25 18:06:12 CDT,-28.73,-1180.37
2025-06-25 18:06:12 CDT,-28.7,-1179.13
2025-06-25 18:06:12 CDT,-28.68,-1177.72
2025-06-25 18:06:12 CDT,-28.69,-1176.17
2025-06-25 18:06:12 CDT,-28.72,-1174.59
2025-06-25 18:06:13 CDT,-28.73,-1171.53
2025-06-25 18:06:13 CDT,-28.79,-1170.97
2025-06-25 18:06:13 CDT,-28.78,-1171.07
2025-06-25 18:06:13 CDT,-28.89,-1170.75
2025-06-25 18:06:13 CDT,-29.02,-1170.0
2025-06-25 18:06:13 CDT,-29.06,-1168.68
2025-06-25 18:06:13 CDT,-29.02,-1167.23
2025-06-25 18:06:13 CDT,-28.92,-1165.65
2025-06-25 18:06:13 CDT,-28.8,-1163.73
2025-06-25 18:06:13 CDT,-28.72,-1162.72
2025-06-25 18:06:14 CDT,-28.69,-1161.81
2025-06-25 18:06:14 CDT,-28.62,-1161.42
2025-06-25 18:06:14 CDT,-28.58,-1161.03
2025-06-25 18:06:14 CDT,-28.56,-1161.07
2025-06-25 18:06:14 CDT,-28.53,-1161.72
2025-06-25 18:06:14 CDT,-28.5,-1160.87
2025-06-25 18:06:14 CDT,-28.5,-1159.0
2025-06-25 18:06:14 CDT,-28.48,-1156.77
2025-06-25 18:06:14 CDT,-28.46,-1154.91
2025-06-25 18:06:14 CDT,-28.39,-1153.71
2025-06-25 18:06:15 CDT,-28.35,-1152.36
2025-06-25 18:06:15 CDT,-28.32,-1150.84
2025-06-25 18:06:15 CDT,-28.26,-1150.07
2025-06-25 18:06:15 CDT,-28.22,-1147.68
2025-06-25 18:06:15 CDT,-28.31,-1146.96
2025-06-25 18:06:15 CDT,-28.31,-1146.13
2025-06-25 18:06:15 CDT,-28.28,-1144.75
2025-06-25 18:06:15 CDT,-28.32,-1142.91
2025-06-25 18:06:15 CDT,-28.38,-1140.97
2025-06-25 18:06:15 CDT,-28.35,-1139.08
2025-06-25 18:06:16 CDT,-28.36,-1138.04
2025-06-25 18:06:16 CDT,-28.36,-1138.53
2025-06-25 18:06:16 CDT,-28.33,-1138.64
2025-06-25 18:06:16 CDT,-28.36,-1138.53
2025-06-25 18:06:16 CDT,-28.4,-1138.02
2025-06-25 18:06:16 CDT,-28.43,-1136.99
2025-06-25 18:06:16 CDT,-28.4,-1136.01
2025-06-25 18:06:16 CDT,-28.38,-1135.78
2025-06-25 18:06:16 CDT,-28.36,-1134.02
2025-06-25 18:06:16 CDT,-28.36,-1131.97
2025-06-25 18:06:17 CDT,-28.38,-1130.48
2025-06-25 18:06:17 CDT,-28.38,-1129.44
2025-06-25 18:06:17 CDT,-28.32,-1129.75
2025-06-25 18:06:17 CDT,-28.32,-1129.76
2025-06-25 18:06:17 CDT,-28.39,-1129.04
2025-06-25 18:06:17 CDT,-28.43,-1125.88
2025-06-25 18:06:17 CDT,-28.36,-1124.12
2025-06-25 18:06:17 CDT,-28.28,-1122.57
2025-06-25 18:06:17 CDT,-28.26,-1121.67
2025-06-25 18:06:17 CDT,-28.23,-1120.33
2025-06-25 18:06:18 CDT,-28.29,-1118.77
2025-06-25 18:06:18 CDT,-28.32,-1117.21
2025-06-25 18:06:18 CDT,-28.33,-1116.59
2025-06-25 18:06:18 CDT,-28.35,-1116.53
2025-06-25 18:06:18 CDT,-28.36,-1116.75
2025-06-25 18:06:18 CDT,-28.43,-1116.27
2025-06-25 18:06:18 CDT,-28.43,-1115.01
2025-06-25 18:06:18 CDT,-28.46,-1113.23
2025-06-25 18:06:18 CDT,-28.52,-1112.11
2025-06-25 18:06:18 CDT,-28.56,-1111.15
2025-06-25 18:06:18 CDT,-28.59,-1109.12
2025-06-25 18:06:19 CDT,-28.62,-1107.88
2025-06-25 18:06:19 CDT,-28.62,-1107.38
2025-06-25 18:06:19 CDT,-28.6,-1106.99
2025-06-25 18:06:19 CDT,-28.76,-1106.37
2025-06-25 18:06:19 CDT,-28.86,-1106.08
2025-06-25 18:06:19 CDT,-28.85,-1105.21
2025-06-25 18:06:19 CDT,-28.85,-1104.13
2025-06-25 18:06:19 CDT,-28.82,-1100.87
2025-06-25 18:06:19 CDT,-28.82,-1100.16
2025-06-25 18:06:19 CDT,-28.73,-1100.11
2025-06-25 18:06:20 CDT,-28.72,-1100.21
2025-06-25 18:06:20 CDT,-28.72,-1100.81
2025-06-25 18:06:20 CDT,-28.65,-1100.73
2025-06-25 18:06:20 CDT,-28.65,-1100.19
2025-06-25 18:06:20 CDT,-28.6,-1099.49
2025-06-25 18:06:20 CDT,-28.56,-1098.59
2025-06-25 18:06:20 CDT,-28.55,-1097.81
2025-06-25 18:06:20 CDT,-28.53,-1096.72
2025-06-25 18:06:20 CDT,-28.52,-1095.17
2025-06-25 18:06:20 CDT,-28.43,-1093.72
2025-06-25 18:06:21 CDT,-28.45,-1092.7
2025-06-25 18:06:21 CDT,-28.39,-1092.28
2025-06-25 18:06:21 CDT,-28.38,-1092.64
2025-06-25 18:06:21 CDT,-28.46,-1091.81
2025-06-25 18:06:21 CDT,-28.53,-1090.45
2025-06-25 18:06:21 CDT,-28.5,-1089.12
2025-06-25 18:06:21 CDT,-28.39,-1087.57
2025-06-25 18:06:21 CDT,-28.38,-1086.33
2025-06-25 18:06:21 CDT,-28.33,-1085.23
2025-06-25 18:06:21 CDT,-28.31,-1082.86
2025-06-25 18:06:22 CDT,-28.32,-1082.36
2025-06-25 18:06:22 CDT,-28.25,-1082.61
2025-06-25 18:06:22 CDT,-28.22,-1082.92
2025-06-25 18:06:22 CDT,-28.15,-1083.16
2025-06-25 18:06:22 CDT,-28.12,-1083.26
2025-06-25 18:06:22 CDT,-28.09,-1082.77
2025-06-25 18:06:22 CDT,-28.03,-1081.71
2025-06-25 18:06:22 CDT,-27.96,-1078.83
2025-06-25 18:06:22 CDT,-27.89,-1077.71
2025-06-25 18:06:22 CDT,-27.89,-1076.43
2025-06-25 18:06:23 CDT,-27.83,-1075.25
2025-06-25 18:06:23 CDT,-27.76,-1074.01
2025-06-25 18:06:23 CDT,-27.73,-1073.15
2025-06-25 18:06:23 CDT,-27.76,-1072.47
2025-06-25 18:06:23 CDT,-27.83,-1070.86
2025-06-25 18:06:23 CDT,-27.93,-1069.79
2025-06-25 18:06:23 CDT,-27.88,-1068.34
2025-06-25 18:06:23 CDT,-27.75,-1066.49
2025-06-25 18:06:23 CDT,-27.72,-1065.08
2025-06-25 18:06:23 CDT,-27.64,-1064.19
2025-06-25 18:06:24 CDT,-27.56,-1064.03
2025-06-25 18:06:24 CDT,-27.55,-1063.79
2025-06-25 18:06:24 CDT,-27.44,-1064.04
2025-06-25 18:06:24 CDT,-27.44,-1064.37
2025-06-25 18:06:24 CDT,-27.38,-1063.97
2025-06-25 18:06:24 CDT,-27.32,-1063.75
2025-06-25 18:06:24 CDT,-27.26,-1062.7
2025-06-25 18:06:24 CDT,-27.21,-1062.33
2025-06-25 18:06:24 CDT,-27.18,-1061.69
2025-06-25 18:06:24 CDT,-27.16,-1060.46
2025-06-25 18:06:25 CDT,-27.15,-1060.05
2025-06-25 18:06:25 CDT,-27.12,-1059.87
2025-06-25 18:06:25 CDT,-26.98,-1060.49
2025-06-25 18:06:25 CDT,-26.91,-1060.65
2025-06-25 18:06:25 CDT,-26.95,-1060.92
2025-06-25 18:06:25 CDT,-27.05,-1060.45
2025-06-25 18:06:25 CDT,-26.97,-1059.37
2025-06-25 18:06:25 CDT,-26.92,-1056.63
2025-06-25 18:06:25 CDT,-26.89,-1055.79
2025-06-25 18:06:25 CDT,-26.88,-1055.08
2025-06-25 18:06:26 CDT,-26.91,-1054.72
2025-06-25 18:06:26 CDT,-26.79,-1054.11
2025-06-25 18:06:26 CDT,-26.75,-1054.31
2025-06-25 18:06:26 CDT,-26.78,-1053.87
2025-06-25 18:06:26 CDT,-26.81,-1053.12
2025-06-25 18:06:26 CDT,-26.81,-1052.3
2025-06-25 18:06:26 CDT,-26.77,-1050.91
2025-06-25 18:06:26 CDT,-26.79,-1049.41
2025-06-25 18:06:26 CDT,-26.78,-1047.78
2025-06-25 18:06:26 CDT,-26.82,-1046.3
2025-06-25 18:06:26 CDT,-26.84,-1044.89
2025-06-25 18:06:27 CDT,-26.85,-1043.98
2025-06-25 18:06:27 CDT,-26.87,-1042.96
2025-06-25 18:06:27 CDT,-26.82,-1042.43
2025-06-25 18:06:27 CDT,-26.89,-1041.46
2025-06-25 18:06:27 CDT,-26.98,-1040.29
2025-06-25 18:06:27 CDT,-26.95,-1039.38
2025-06-25 18:06:27 CDT,-26.81,-1038.01
2025-06-25 18:06:27 CDT,-26.74,-1036.36
2025-06-25 18:06:27 CDT,-26.69,-1033.23
2025-06-25 18:06:27 CDT,-26.68,-1032.51
2025-06-25 18:06:28 CDT,-26.65,-1032.01
2025-06-25 18:06:28 CDT,-26.55,-1032.2
2025-06-25 18:06:28 CDT,-26.47,-1031.98
2025-06-25 18:06:28 CDT,-26.41,-1031.76
2025-06-25 18:06:28 CDT,-26.3,-1031.21
2025-06-25 18:06:28 CDT,-26.21,-1030.23
2025-06-25 18:06:28 CDT,-26.1,-1028.12
2025-06-25 18:06:28 CDT,-26.07,-1027.0
2025-06-25 18:06:28 CDT,-26.01,-1025.8
2025-06-25 18:06:28 CDT,-25.91,-1024.25
2025-06-25 18:06:29 CDT,-25.81,-1022.86
2025-06-25 18:06:29 CDT,-25.75,-1021.97
2025-06-25 18:06:29 CDT,-25.71,-1021.92
2025-06-25 18:06:29 CDT,-25.8,-1021.18
2025-06-25 18:06:29 CDT,-25.87,-1020.31
2025-06-25 18:06:29 CDT,-25.87,-1019.14
2025-06-25 18:06:29 CDT,-25.78,-1017.55
2025-06-25 18:06:29 CDT,-25.65,-1015.82
2025-06-25 18:06:29 CDT,-25.6,-1014.55
2025-06-25 18:06:29 CDT,-25.63,-1013.19
2025-06-25 18:06:30 CDT,-25.6,-1012.09
2025-06-25 18:06:30 CDT,-25.54,-1010.5
2025-06-25 18:06:30 CDT,-25.47,-1009.7
2025-06-25 18:06:30 CDT,-25.47,-1009.23
2025-06-25 18:06:30 CDT,-25.47,-1009.13
2025-06-25 18:06:30 CDT,-25.41,-1008.27
2025-06-25 18:06:30 CDT,-25.43,-1007.01
2025-06-25 18:06:30 CDT,-25.48,-1004.97
2025-06-25 18:06:30 CDT,-25.48,-1001.61
2025-06-25 18:06:30 CDT,-25.44,-1000.42
2025-06-25 18:06:31 CDT,-25.37,-999.16
2025-06-25 18:06:31 CDT,-25.35,-997.92
2025-06-25 18:06:31 CDT,-25.33,-997.34
2025-06-25 18:06:31 CDT,-25.44,-996.59
2025-06-25 18:06:31 CDT,-25.55,-995.73
2025-06-25 18:06:31 CDT,-25.61,-995.01
2025-06-25 18:06:31 CDT,-25.57,-992.46
2025-06-25 18:06:31 CDT,-25.47,-989.69
2025-06-25 18:06:31 CDT,-25.43,-987.44
2025-06-25 18:06:31 CDT,-25.47,-985.09
2025-06-25 18:06:32 CDT,-25.47,-983.82
2025-06-25 18:06:32 CDT,-25.43,-982.64
2025-06-25 18:06:32 CDT,-25.34,-982.16
2025-06-25 18:06:32 CDT,-25.3,-980.0
2025-06-25 18:06:32 CDT,-25.2,-978.87
2025-06-25 18:06:32 CDT,-25.11,-977.22
2025-06-25 18:06:32 CDT,-25.04,-975.32
2025-06-25 18:06:32 CDT,-25.06,-973.08
2025-06-25 18:06:32 CDT,-25.08,-970.77
2025-06-25 18:06:32 CDT,-25.06,-967.74
2025-06-25 18:06:33 CDT,-25.0,-964.46
2025-06-25 18:06:33 CDT,-24.96,-960.14
2025-06-25 18:06:33 CDT,-24.88,-959.47
2025-06-25 18:06:33 CDT,-24.87,-958.67
2025-06-25 18:06:33 CDT,-24.94,-957.07
2025-06-25 18:06:33 CDT,-25.01,-955.17
2025-06-25 18:06:33 CDT,-25.01,-953.0
2025-06-25 18:06:33 CDT,-24.76,-949.42
2025-06-25 18:06:33 CDT,-24.7,-909.54
2025-06-25 18:06:33 CDT,-24.74,-839.78
2025-06-25 18:06:33 CDT,-24.81,-758.98
2025-06-25 18:06:34 CDT,-24.84,-680.32
2025-06-25 18:06:34 CDT,-24.91,-602.26
2025-06-25 18:06:34 CDT,-24.98,-524.86
2025-06-25 18:06:34 CDT,-25.01,-448.24
2025-06-25 18:06:34 CDT,-24.91,-371.71
2025-06-25 18:06:34 CDT,-24.88,-209.29
2025-06-25 18:06:34 CDT,-24.91,-111.22
2025-06-25 18:06:34 CDT,-25.04,35.47
2025-06-25 18:06:34 CDT,-25.06,227.51
2025-06-25 18:06:34 CDT,-25.08,424.49
2025-06-25 18:06:35 CDT,-25.01,619.0
2025-06-25 18:06:35 CDT,-24.91,805.38
2025-06-25 18:06:35 CDT,-24.83,1098.46
2025-06-25 18:06:35 CDT,-25.01,1215.43
2025-06-25 18:06:35 CDT,-25.13,1325.54
2025-06-25 18:06:35 CDT,-25.1,1445.39
2025-06-25 18:06:35 CDT,-24.84,1565.04
