Timestamp,Load Cell 1 (mN),Load Cell 2 (mN),Current (A),Voltage (V),Shunt Voltage (mV),Power (W),Manual Power (W)
2025-07-02 14:43:15 CDT,-1.2,8.56,0.046,7.65,0.0,0.37,0.35
2025-07-02 14:43:15 CDT,-4.69,-21.88,0.048,7.64,0.0,0.37,0.37
2025-07-02 14:43:15 CDT,-0.21,10.64,2.265,6.63,0.0,15.4,15.03
2025-07-02 14:43:15 CDT,0.66,-17.17,0.085,7.63,0.0,0.65,0.65
2025-07-02 14:43:15 CDT,5.73,9.29,0.074,7.63,0.0,0.57,0.56
2025-07-02 14:43:16 CDT,6.48,-2.88,0.086,7.63,0.0,0.65,0.66
2025-07-02 14:43:16 CDT,2.74,0.64,0.075,7.63,0.0,0.57,0.57
2025-07-02 14:43:16 CDT,-0.31,9.73,0.045,7.63,0.0,0.5,0.34
2025-07-02 14:43:16 CDT,-3.61,-14.65,0.228,7.57,0.0,1.73,1.73
2025-07-02 14:43:16 CDT,1.45,14.42,0.665,7.56,0.0,4.8,5.03
2025-07-02 14:43:16 CDT,2.1,-17.81,0.081,7.63,0.0,0.63,0.62
2025-07-02 14:43:17 CDT,6.76,11.79,0.078,7.63,0.0,0.63,0.6
2025-07-02 14:43:17 CDT,7.33,-7.3,0.02,7.66,0.0,0.17,0.15
2025-07-02 14:43:17 CDT,3.12,4.59,0.081,7.63,0.0,0.63,0.62
2025-07-02 14:43:17 CDT,2.05,4.73,0.085,7.55,0.0,0.65,0.64
2025-07-02 14:43:17 CDT,-1.74,-12.97,1.319,7.14,0.0,9.43,9.42
2025-07-02 14:43:17 CDT,2.27,9.88,0.08,7.63,0.0,0.57,0.61
2025-07-02 14:43:18 CDT,2.39,-23.21,0.088,7.63,0.0,0.65,0.67
2025-07-02 14:43:18 CDT,5.96,6.84,0.079,7.63,0.0,0.63,0.6
2025-07-02 14:43:18 CDT,6.4,3.5,0.02,7.65,0.0,0.17,0.15
2025-07-02 14:43:18 CDT,3.02,-2.45,0.114,7.62,0.0,0.85,0.87
2025-07-02 14:43:18 CDT,2.68,25.81,0.118,7.62,0.0,0.9,0.9
2025-07-02 14:43:18 CDT,0.17,-7.12,2.078,6.96,0.0,13.73,14.47
2025-07-02 14:43:19 CDT,0.36,22.15,0.08,7.63,0.0,0.63,0.61
2025-07-02 14:43:19 CDT,0.03,1.69,0.02,7.66,0.0,0.17,0.15
2025-07-02 14:43:19 CDT,1.88,15.47,0.075,7.63,0.0,0.63,0.57
2025-07-02 14:43:19 CDT,1.17,14.97,0.074,7.63,0.0,0.57,0.56
2025-07-02 14:43:19 CDT,-0.83,-0.06,0.035,7.65,0.0,0.27,0.27
2025-07-02 14:43:19 CDT,0.97,23.64,0.981,7.22,0.0,7.13,7.08
2025-07-02 14:43:20 CDT,-0.33,-8.83,0.091,7.64,0.0,0.7,0.7
2025-07-02 14:43:20 CDT,1.85,22.84,0.076,7.63,0.0,0.57,0.58
2025-07-02 14:43:20 CDT,0.98,-2.89,0.083,7.63,0.0,0.65,0.63
2025-07-02 14:43:20 CDT,0.68,18.37,0.083,7.63,0.0,0.63,0.63
2025-07-02 14:43:20 CDT,-0.73,10.24,0.055,7.63,0.0,0.4,0.42
2025-07-02 14:43:20 CDT,-1.8,8.02,0.505,7.47,0.0,3.78,3.77
2025-07-02 14:43:21 CDT,1.14,22.63,2.393,6.67,0.0,14.5,15.95
2025-07-02 14:43:21 CDT,0.04,-4.69,0.084,7.63,0.0,0.65,0.64
2025-07-02 14:43:21 CDT,4.02,27.57,0.078,7.63,0.0,0.63,0.6
2025-07-02 14:43:21 CDT,2.18,-0.53,0.054,7.65,0.0,0.5,0.41
