Timestamp,Load Cell 1 (mN),Load Cell 2 (mN),Current (A),Voltage (V),Shunt Voltage (mV),Power (W),Manual Power (W)
2025-07-02 14:50:16 CDT,2.18,53.28,0.038,7.54,0.0,0.27,0.29
2025-07-02 14:50:17 CDT,0.36,23.32,0.079,7.51,0.0,0.63,0.59
2025-07-02 14:50:17 CDT,-0.58,15.5,0.073,7.52,0.0,0.53,0.55
2025-07-02 14:50:17 CDT,0.13,39.95,0.036,7.54,0.0,0.27,0.27
2025-07-02 14:50:17 CDT,-0.19,54.61,2.068,6.59,0.01,16.93,13.63
2025-07-02 14:50:17 CDT,-2.69,28.51,0.044,7.54,0.0,0.33,0.33
2025-07-02 14:50:17 CDT,-4.33,-2.1,2.273,6.6,0.0,15.0,15.0
2025-07-02 14:50:18 CDT,-3.63,-15.91,0.085,7.51,0.0,0.65,0.64
2025-07-02 14:50:18 CDT,-4.53,-20.97,0.153,7.48,0.0,1.15,1.14
2025-07-02 14:50:18 CDT,-4.3,-5.24,0.066,7.53,0.0,0.5,0.5
2025-07-02 14:50:18 CDT,-4.79,6.33,0.105,7.49,0.0,0.78,0.79
2025-07-02 14:50:18 CDT,-5.69,-2.88,0.073,7.52,0.0,0.53,0.55
2025-07-02 14:50:18 CDT,-4.99,-13.44,0.128,7.5,0.0,0.7,0.96
2025-07-02 14:50:19 CDT,-4.55,-40.45,0.079,7.52,0.0,0.63,0.59
2025-07-02 14:50:19 CDT,-4.5,-50.11,0.066,7.52,0.0,0.5,0.5
2025-07-02 14:50:19 CDT,-4.45,-25.22,0.071,7.52,0.0,0.53,0.53
2025-07-02 14:50:19 CDT,-1.14,-4.0,0.063,7.5,0.0,0.85,0.47
2025-07-02 14:50:19 CDT,-1.11,-24.79,1.886,6.68,0.0,12.9,12.6
2025-07-02 14:50:20 CDT,-2.31,-56.4,0.068,7.52,0.0,0.5,0.51
2025-07-02 14:50:20 CDT,-0.88,-53.11,1.411,6.9,0.0,9.88,9.74
2025-07-02 14:50:20 CDT,0.64,-25.56,0.074,7.52,0.0,0.57,0.56
2025-07-02 14:50:20 CDT,2.35,-19.42,0.06,7.52,0.0,0.33,0.45
2025-07-02 14:50:20 CDT,2.92,-46.55,0.021,7.54,0.0,0.17,0.16
2025-07-02 14:50:20 CDT,4.92,-62.96,0.045,7.39,0.0,3.65,0.33
2025-07-02 14:50:21 CDT,4.79,-43.55,0.076,7.52,0.0,0.57,0.57
2025-07-02 14:50:21 CDT,5.27,-16.78,0.281,7.53,0.0,2.05,2.12
2025-07-02 14:50:21 CDT,5.37,-22.51,0.02,7.54,0.0,0.17,0.15
2025-07-02 14:50:21 CDT,3.71,-51.97,0.065,7.52,0.0,0.5,0.49
2025-07-02 14:50:21 CDT,2.79,-58.45,0.074,7.51,0.0,0.57,0.56
2025-07-02 14:50:21 CDT,3.18,-32.69,0.1,7.51,0.0,0.7,0.75
2025-07-02 14:50:22 CDT,1.52,-18.44,1.713,6.88,0.0,9.9,11.79
2025-07-02 14:50:22 CDT,-1.08,-13.24,0.051,7.53,0.0,0.45,0.38
2025-07-02 14:50:22 CDT,-2.14,-17.76,1.094,7.1,0.0,7.78,7.77
2025-07-02 14:50:22 CDT,-2.21,-30.61,0.073,7.51,0.0,0.53,0.55
2025-07-02 14:50:22 CDT,-4.16,-36.58,0.155,7.32,0.0,4.55,1.13
2025-07-02 14:50:22 CDT,-4.83,-23.52,0.02,7.54,0.0,0.17,0.15
2025-07-02 14:50:23 CDT,-5.12,-11.24,0.155,7.38,0.0,2.33,1.14
2025-07-02 14:50:23 CDT,-6.37,-20.35,0.073,7.51,0.0,0.53,0.55
2025-07-02 14:50:23 CDT,-8.05,-30.77,0.086,7.49,0.0,0.65,0.64
2025-07-02 14:50:23 CDT,-7.45,-24.32,0.715,7.05,0.0,12.13,5.04
2025-07-02 14:50:23 CDT,-8.61,-7.67,0.036,7.53,0.0,0.27,0.27
2025-07-02 14:50:23 CDT,-10.1,-1.51,3.134,6.07,0.01,20.52,19.03
2025-07-02 14:50:24 CDT,-10.33,-15.52,0.076,7.51,0.0,0.57,0.57
2025-07-02 14:50:24 CDT,-9.96,-22.8,0.211,7.46,0.0,1.55,1.57
2025-07-02 14:50:24 CDT,-10.33,-16.19,0.07,7.51,0.0,0.53,0.53
2025-07-02 14:50:24 CDT,-8.44,-7.89,0.114,7.5,0.0,0.63,0.85
2025-07-02 14:50:24 CDT,-6.17,20.75,0.073,7.51,0.0,0.53,0.55
2025-07-02 14:50:24 CDT,-4.12,29.0,0.036,7.52,0.0,0.27,0.27
2025-07-02 14:50:25 CDT,-3.31,3.97,0.086,7.51,0.0,0.65,0.65
2025-07-02 14:50:25 CDT,-0.87,-11.06,0.019,7.53,0.0,0.12,0.14
2025-07-02 14:50:25 CDT,-1.41,7.84,2.335,6.59,0.0,15.73,15.39
2025-07-02 14:50:25 CDT,-0.13,35.5,0.106,7.53,0.0,0.78,0.8
2025-07-02 14:50:25 CDT,1.41,32.47,2.316,6.58,0.0,15.23,15.24
2025-07-02 14:50:26 CDT,3.06,6.26,0.046,7.5,0.0,0.63,0.35
2025-07-02 14:50:26 CDT,1.27,-0.01,2.198,6.55,0.0,14.43,14.41
2025-07-02 14:50:26 CDT,1.61,25.84,0.08,7.51,0.0,0.63,0.6
2025-07-02 14:50:26 CDT,3.48,41.6,0.236,7.45,0.0,1.4,1.76
2025-07-02 14:50:26 CDT,2.89,18.01,0.021,7.53,0.0,0.17,0.16
2025-07-02 14:50:26 CDT,1.78,-10.7,0.189,7.47,0.0,1.4,1.41
2025-07-02 14:50:27 CDT,2.22,-5.1,0.074,7.51,0.0,0.57,0.56
2025-07-02 14:50:27 CDT,3.98,24.57,0.145,7.5,0.0,0.45,1.09
2025-07-02 14:50:27 CDT,3.88,27.26,0.02,7.53,0.0,0.17,0.15
2025-07-02 14:50:27 CDT,3.69,2.0,0.196,7.51,0.0,0.27,1.47
2025-07-02 14:50:27 CDT,1.97,-10.8,0.055,7.5,0.0,2.95,0.41
2025-07-02 14:50:27 CDT,0.11,-21.64,0.265,7.47,0.0,0.65,1.98
2025-07-02 14:50:28 CDT,0.93,-16.92,0.76,7.46,0.0,5.38,5.67
2025-07-02 14:50:28 CDT,0.03,-0.58,0.065,7.51,0.0,0.5,0.49
2025-07-02 14:50:28 CDT,-2.34,5.53,0.111,7.52,0.0,0.83,0.83
2025-07-02 14:50:28 CDT,-0.09,27.9,0.084,7.5,0.0,0.63,0.63
2025-07-02 14:50:28 CDT,-0.23,8.88,1.161,7.04,0.0,8.23,8.17
2025-07-02 14:50:28 CDT,-1.67,-21.99,0.043,7.53,0.0,0.25,0.32
2025-07-02 14:50:29 CDT,-3.75,-18.29,0.918,7.12,0.0,6.6,6.54
2025-07-02 14:50:29 CDT,-1.65,10.7,0.075,7.51,0.0,0.57,0.56
2025-07-02 14:50:29 CDT,0.23,19.52,0.504,7.48,0.0,3.68,3.77
2025-07-02 14:50:29 CDT,0.44,-4.42,0.02,7.53,0.0,0.17,0.15
2025-07-02 14:50:29 CDT,0.13,-20.13,0.574,7.32,0.0,4.23,4.2
2025-07-02 14:50:29 CDT,-0.26,-0.87,0.074,7.51,0.0,0.57,0.56
2025-07-02 14:50:30 CDT,0.63,28.42,0.138,7.3,0.0,4.48,1.01
2025-07-02 14:50:30 CDT,2.31,25.28,0.083,7.5,0.0,0.63,0.62
2025-07-02 14:50:30 CDT,0.48,-4.02,0.034,7.52,0.0,0.25,0.26
2025-07-02 14:50:30 CDT,-1.01,-10.96,0.075,7.51,0.0,0.53,0.56
2025-07-02 14:50:30 CDT,-0.2,13.99,0.106,7.5,0.0,0.7,0.79
2025-07-02 14:50:30 CDT,1.8,30.0,1.736,6.87,0.0,11.93,11.93
2025-07-02 14:50:31 CDT,-0.81,5.82,0.285,7.34,0.0,2.13,2.09
2025-07-02 14:50:31 CDT,-1.8,-23.17,1.344,7.02,0.0,9.43,9.43
2025-07-02 14:50:31 CDT,-1.13,-18.79,0.074,7.51,0.0,0.57,0.56
2025-07-02 14:50:31 CDT,-2.39,-24.28,0.053,7.52,0.0,0.33,0.4
2025-07-02 14:50:31 CDT,-2.74,-9.98,0.02,7.53,0.0,0.17,0.15
2025-07-02 14:50:31 CDT,-3.19,1.71,0.048,7.32,0.0,0.37,0.35
2025-07-02 14:50:32 CDT,-4.12,-8.16,0.075,7.51,0.0,0.53,0.56
2025-07-02 14:50:32 CDT,-2.94,-20.5,0.63,7.39,0.0,4.63,4.65
2025-07-02 14:50:32 CDT,-2.67,-16.01,0.036,7.52,0.0,0.27,0.27
2025-07-02 14:50:32 CDT,-3.66,-2.31,0.066,7.51,0.0,0.5,0.5
2025-07-02 14:50:32 CDT,-5.56,-2.31,0.07,7.51,0.0,0.53,0.53
2025-07-02 14:50:33 CDT,-3.26,37.01,0.091,7.5,0.0,0.7,0.68
2025-07-02 14:50:33 CDT,-4.0,36.86,1.324,7.04,0.0,9.3,9.32
2025-07-02 14:50:33 CDT,-6.21,-3.53,0.056,7.52,0.0,0.4,0.42
2025-07-02 14:50:33 CDT,-4.76,-24.83,1.216,6.98,0.0,8.6,8.49
2025-07-02 14:50:33 CDT,-2.74,2.67,0.076,7.5,0.0,0.57,0.57
2025-07-02 14:50:33 CDT,-1.27,32.25,0.05,7.51,0.0,0.37,0.38
2025-07-02 14:50:34 CDT,-1.11,18.65,0.023,7.53,0.0,0.17,0.17
2025-07-02 14:50:34 CDT,0.71,-20.6,0.438,7.16,0.0,3.13,3.13
2025-07-02 14:50:34 CDT,0.57,-18.07,0.079,7.51,0.0,0.57,0.59
2025-07-02 14:50:34 CDT,0.98,21.99,0.223,7.51,0.0,1.65,1.68
2025-07-02 14:50:34 CDT,2.47,42.03,0.06,7.51,0.0,0.33,0.45
2025-07-02 14:50:34 CDT,0.88,13.11,0.068,7.51,0.0,0.5,0.51
2025-07-02 14:50:35 CDT,-0.21,-17.9,0.075,7.51,0.0,0.57,0.56
2025-07-02 14:50:35 CDT,-0.31,-3.43,0.109,7.49,0.0,0.83,0.82
2025-07-02 14:50:35 CDT,-1.33,34.01,1.705,6.74,0.0,11.73,11.5
2025-07-02 14:50:35 CDT,-3.15,28.04,0.046,7.51,0.0,0.33,0.35
2025-07-02 14:50:35 CDT,-3.63,-11.23,1.314,7.02,0.0,7.78,9.23
2025-07-02 14:50:35 CDT,-3.21,-27.33,0.073,7.5,0.0,0.53,0.55
2025-07-02 14:50:36 CDT,-4.76,-32.05,0.143,7.51,0.0,1.08,1.07
2025-07-02 14:50:36 CDT,-4.49,-15.01,0.075,7.5,0.0,0.57,0.56
2025-07-02 14:50:36 CDT,-4.15,-2.35,0.579,7.3,0.0,3.8,4.22
2025-07-02 14:50:36 CDT,-5.26,-11.02,0.078,7.5,0.0,0.57,0.59
2025-07-02 14:50:36 CDT,-7.45,-21.69,0.223,7.39,0.0,1.68,1.65
2025-07-02 14:50:36 CDT,-6.73,-15.69,0.039,7.47,0.0,3.68,0.29
2025-07-02 14:50:37 CDT,-7.18,1.35,0.043,7.52,0.0,0.33,0.32
2025-07-02 14:50:37 CDT,-8.88,7.04,0.066,7.51,0.0,0.5,0.5
2025-07-02 14:50:37 CDT,-6.77,28.52,0.089,7.5,0.0,0.65,0.67
2025-07-02 14:50:37 CDT,-6.11,9.69,1.348,7.01,0.0,8.32,9.45
2025-07-02 14:50:37 CDT,-7.24,-20.24,0.038,7.52,0.0,0.27,0.29
2025-07-02 14:50:37 CDT,-5.47,-16.55,0.955,7.12,0.0,6.85,6.8
2025-07-02 14:50:38 CDT,-3.25,12.86,0.075,7.5,0.0,0.57,0.56
2025-07-02 14:50:38 CDT,-0.37,23.2,0.478,7.51,0.0,3.48,3.59
2025-07-02 14:50:38 CDT,1.1,-2.68,0.076,7.5,0.0,0.57,0.57
2025-07-02 14:50:38 CDT,2.75,-17.97,0.783,7.32,0.0,5.73,5.73
2025-07-02 14:50:38 CDT,2.27,-0.36,0.073,7.5,0.0,0.53,0.55
2025-07-02 14:50:38 CDT,4.02,28.44,0.143,7.51,0.0,1.08,1.07
2025-07-02 14:50:39 CDT,6.2,24.94,0.04,7.52,0.0,0.27,0.3
2025-07-02 14:50:39 CDT,4.38,-3.62,0.068,7.51,0.0,0.5,0.51
2025-07-02 14:50:39 CDT,3.26,-11.78,0.076,7.5,0.0,0.57,0.57
2025-07-02 14:50:39 CDT,4.36,12.64,0.118,7.49,0.0,0.9,0.88
2025-07-02 14:50:39 CDT,6.81,28.82,2.119,6.6,0.0,14.25,13.99
2025-07-02 14:50:40 CDT,4.38,4.6,0.064,7.5,0.0,0.5,0.48
2025-07-02 14:50:40 CDT,3.83,-25.27,1.921,6.66,0.0,13.07,12.79
2025-07-02 14:50:40 CDT,4.48,-20.57,0.073,7.5,0.0,0.53,0.55
2025-07-02 14:50:40 CDT,3.43,-25.49,0.113,7.49,0.0,0.85,0.85
2025-07-02 14:50:40 CDT,3.48,-10.95,0.046,7.51,0.0,0.37,0.35
2025-07-02 14:50:40 CDT,2.76,0.76,0.11,7.49,0.0,0.57,0.82
2025-07-02 14:50:41 CDT,1.34,-8.13,0.073,7.5,0.0,0.53,0.55
2025-07-02 14:50:41 CDT,2.55,-19.06,0.144,7.48,0.0,0.73,1.08
2025-07-02 14:50:41 CDT,2.71,-46.51,0.088,7.51,0.0,0.5,0.66
2025-07-02 14:50:41 CDT,0.76,-55.09,0.02,7.52,0.0,0.17,0.15
2025-07-02 14:50:41 CDT,-1.23,-30.25,0.074,7.5,0.0,0.57,0.56
2025-07-02 14:50:41 CDT,1.52,-8.11,0.031,7.52,0.0,0.25,0.23
2025-07-02 14:50:42 CDT,1.15,-26.83,2.164,6.5,0.0,14.3,14.06
2025-07-02 14:50:42 CDT,-0.56,-58.37,0.065,7.5,0.0,0.5,0.49
2025-07-02 14:50:42 CDT,0.58,-56.25,1.744,6.73,0.0,11.95,11.73
2025-07-02 14:50:42 CDT,2.81,-25.67,0.079,7.5,0.0,0.57,0.59
2025-07-02 14:50:42 CDT,3.43,-15.55,0.103,7.47,0.0,0.78,0.77
2025-07-02 14:50:42 CDT,3.35,-40.19,0.075,7.5,0.0,0.57,0.56
2025-07-02 14:50:43 CDT,3.22,-55.7,0.068,7.51,0.0,0.5,0.51
2025-07-02 14:50:43 CDT,2.31,-37.41,0.074,7.5,0.0,0.57,0.55
2025-07-02 14:50:43 CDT,2.81,-8.18,0.081,7.49,0.0,0.63,0.61
2025-07-02 14:50:43 CDT,4.2,-11.85,0.05,7.51,0.0,0.37,0.38
2025-07-02 14:50:43 CDT,2.27,-40.71,0.069,7.5,0.0,0.53,0.52
2025-07-02 14:50:43 CDT,1.03,-49.08,0.079,7.5,0.0,0.57,0.59
2025-07-02 14:50:44 CDT,1.41,-25.28,0.113,7.49,0.0,0.78,0.85
2025-07-02 14:50:44 CDT,0.01,-10.04,2.269,6.61,0.0,14.25,14.99
2025-07-02 14:50:44 CDT,-2.94,-3.17,0.065,7.51,0.0,0.5,0.49
2025-07-02 14:50:44 CDT,-3.32,-7.29,1.593,6.8,0.0,11.03,10.83
2025-07-02 14:50:44 CDT,-2.94,-21.75,0.078,7.5,0.0,0.53,0.59
2025-07-02 14:50:44 CDT,-4.96,-27.77,0.054,7.5,0.0,0.4,0.4
2025-07-02 14:50:45 CDT,-5.13,-13.96,0.045,7.5,0.0,0.57,0.34
2025-07-02 14:50:45 CDT,-5.74,-0.77,0.745,7.32,0.0,5.4,5.45
2025-07-02 14:50:45 CDT,-7.0,-9.07,0.07,7.5,0.0,0.53,0.52
2025-07-02 14:50:45 CDT,-6.41,-21.36,0.481,7.35,0.0,3.48,3.54
2025-07-02 14:50:45 CDT,-5.06,-17.27,0.048,7.51,0.0,0.37,0.36
2025-07-02 14:50:45 CDT,-4.93,-1.26,0.041,7.51,0.0,0.33,0.31
2025-07-02 14:50:46 CDT,-4.95,22.55,0.073,7.51,0.0,0.53,0.55
2025-07-02 14:50:46 CDT,-2.17,44.79,0.095,7.49,0.0,0.65,0.71
2025-07-02 14:50:46 CDT,-1.74,25.99,1.336,7.0,0.0,8.35,9.36
2025-07-02 14:50:46 CDT,-3.21,-6.41,0.046,7.51,0.0,0.33,0.35
2025-07-02 14:50:46 CDT,-2.14,-3.77,1.074,7.05,0.0,7.65,7.57
2025-07-02 14:50:47 CDT,0.68,26.43,0.073,7.5,0.0,0.57,0.55
2025-07-02 14:50:47 CDT,2.78,36.81,0.069,7.5,0.0,0.53,0.52
2025-07-02 14:50:47 CDT,3.81,12.07,0.071,7.5,0.0,0.53,0.53
2025-07-02 14:50:47 CDT,6.26,-3.41,0.064,7.5,0.0,0.33,0.48
2025-07-02 14:50:47 CDT,5.29,15.28,0.075,7.5,0.0,0.57,0.56
2025-07-02 14:50:47 CDT,6.56,43.78,0.085,7.48,0.0,0.65,0.64
2025-07-02 14:50:48 CDT,8.84,41.06,0.048,7.51,0.0,0.4,0.36
2025-07-02 14:50:48 CDT,6.98,11.99,0.07,7.5,0.0,0.53,0.52
2025-07-02 14:50:48 CDT,5.94,3.06,0.084,7.5,0.0,0.63,0.63
2025-07-02 14:50:48 CDT,6.73,25.82,0.031,7.51,0.0,0.25,0.23
2025-07-02 14:50:48 CDT,5.13,41.35,1.604,6.7,0.0,16.25,10.74
2025-07-02 14:50:48 CDT,2.86,16.37,0.068,7.5,0.0,0.5,0.51
2025-07-02 14:50:49 CDT,0.83,-14.03,2.474,6.55,0.0,16.22,16.2
2025-07-02 14:50:49 CDT,0.77,-28.23,0.076,7.5,0.0,0.57,0.57
2025-07-02 14:50:49 CDT,-0.26,-33.55,0.21,7.41,0.0,1.55,1.56
2025-07-02 14:50:49 CDT,-0.76,-19.34,0.08,7.49,0.0,0.65,0.6
2025-07-02 14:50:49 CDT,-0.86,-6.39,0.118,7.47,0.0,0.9,0.88
2025-07-02 14:50:49 CDT,-1.82,-14.16,0.073,7.5,0.0,0.53,0.55
2025-07-02 14:50:50 CDT,-1.45,-25.49,0.105,7.47,0.0,0.78,0.78
2025-07-02 14:50:50 CDT,-0.73,-51.08,0.059,7.51,0.0,0.4,0.44
2025-07-02 14:50:50 CDT,-1.51,-60.07,0.065,7.5,0.0,0.5,0.49
2025-07-02 14:50:50 CDT,-3.11,-36.47,0.07,7.5,0.0,0.53,0.52
2025-07-02 14:50:50 CDT,-0.07,-15.19,0.1,7.49,0.0,0.73,0.75
2025-07-02 14:50:50 CDT,0.09,-32.85,1.993,6.78,0.0,11.28,13.52
2025-07-02 14:50:51 CDT,-1.38,-64.42,1.981,7.23,0.0,12.63,14.33
2025-07-02 14:50:51 CDT,0.56,-60.7,1.05,7.06,0.0,7.5,7.41
2025-07-02 14:50:51 CDT,4.03,-36.75,0.074,7.5,0.0,0.57,0.55
2025-07-02 14:50:51 CDT,4.16,-25.45,0.049,7.5,0.0,0.37,0.37
2025-07-02 14:50:51 CDT,4.95,-49.73,0.05,7.51,0.0,0.33,0.38
2025-07-02 14:50:51 CDT,6.44,-65.65,0.049,7.5,0.0,2.63,0.37
2025-07-02 14:50:52 CDT,6.2,-47.17,0.075,7.5,0.0,0.57,0.56
2025-07-02 14:50:52 CDT,7.7,-17.71,0.613,7.35,0.0,4.5,4.51
2025-07-02 14:50:52 CDT,8.78,-19.3,0.049,7.5,0.0,0.37,0.37
2025-07-02 14:50:52 CDT,7.24,-46.86,0.051,7.51,0.0,0.37,0.38
2025-07-02 14:50:52 CDT,5.7,-56.5,0.074,7.5,0.0,0.57,0.55
2025-07-02 14:50:52 CDT,6.47,-31.13,0.093,7.49,0.0,0.63,0.7
2025-07-02 14:50:53 CDT,4.69,-14.96,1.506,6.95,0.0,8.93,10.46
2025-07-02 14:50:53 CDT,1.8,-8.92,0.044,7.51,0.0,0.33,0.33
2025-07-02 14:50:53 CDT,1.14,-13.58,1.141,7.01,0.0,8.07,8.0
2025-07-02 14:50:53 CDT,1.71,-26.65,0.073,7.5,0.0,0.53,0.55
2025-07-02 14:50:53 CDT,0.29,-32.09,0.06,7.49,0.0,0.45,0.45
2025-07-02 14:50:54 CDT,0.27,-18.76,0.071,7.49,0.0,0.53,0.53
2025-07-02 14:50:54 CDT,0.23,-6.1,0.051,7.5,0.0,0.37,0.38
2025-07-02 14:50:54 CDT,-1.34,-15.88,0.074,7.5,0.0,0.57,0.55
2025-07-02 14:50:54 CDT,-1.34,-21.36,0.433,7.5,0.0,3.15,3.25
2025-07-02 14:50:54 CDT,1.45,-17.13,0.085,7.49,0.0,0.65,0.64
2025-07-02 14:50:54 CDT,1.33,-0.39,0.066,7.5,0.0,0.5,0.49
2025-07-02 14:50:55 CDT,-0.43,24.3,0.07,7.49,0.0,0.53,0.52
2025-07-02 14:50:55 CDT,2.32,46.81,0.121,7.48,0.0,0.98,0.9
2025-07-02 14:50:55 CDT,2.45,29.17,1.991,6.77,0.0,13.48,13.49
2025-07-02 14:50:55 CDT,0.9,-3.95,0.065,7.5,0.0,0.5,0.49
2025-07-02 14:50:55 CDT,2.25,-2.23,1.824,6.84,0.0,10.57,12.48
2025-07-02 14:50:55 CDT,3.99,28.33,0.075,7.49,0.0,0.57,0.56
2025-07-02 14:50:56 CDT,5.81,37.3,0.111,7.46,0.0,0.83,0.83
2025-07-02 14:50:56 CDT,6.56,12.84,0.059,7.5,0.0,0.37,0.44
2025-07-02 14:50:56 CDT,7.08,-2.7,0.103,7.47,0.0,0.78,0.77
2025-07-02 14:50:56 CDT,6.53,16.51,0.076,7.49,0.0,0.57,0.57
2025-07-02 14:50:56 CDT,7.25,45.66,0.165,7.46,0.0,0.9,1.23
2025-07-02 14:50:56 CDT,8.47,43.17,0.08,7.49,0.0,0.63,0.6
2025-07-02 14:50:57 CDT,6.5,14.64,0.02,7.51,0.0,0.17,0.15
2025-07-02 14:50:57 CDT,4.77,6.04,0.075,7.49,0.0,0.57,0.56
2025-07-02 14:50:57 CDT,5.3,32.0,0.038,7.5,0.0,0.27,0.29
2025-07-02 14:50:57 CDT,3.98,48.04,0.556,7.11,0.0,3.98,3.96
2025-07-02 14:50:57 CDT,1.67,23.56,0.038,7.5,0.0,0.27,0.29
2025-07-02 14:50:57 CDT,0.16,-6.72,0.093,7.39,0.0,5.53,0.69
2025-07-02 14:50:58 CDT,0.81,-19.92,0.083,7.48,0.0,0.63,0.62
2025-07-02 14:50:58 CDT,0.19,-24.14,1.056,7.07,0.0,7.5,7.47
2025-07-02 14:50:58 CDT,-0.6,-45.1,0.064,7.5,0.0,0.33,0.48
2025-07-02 14:50:58 CDT,-1.08,-29.71,0.928,7.13,0.0,6.63,6.61
2025-07-02 14:50:58 CDT,-2.39,-1.53,0.078,7.49,0.0,0.57,0.58
2025-07-02 14:50:58 CDT,-1.51,-3.03,0.944,7.21,0.0,6.8,6.81
2025-07-02 14:50:59 CDT,-1.21,-29.29,0.038,7.51,0.0,0.27,0.29
