Timestamp,Load Cell 1 (mN),Load Cell 2 (mN),Current (A),Voltage (V),Shunt Voltage (mV),Power (W),Manual Power (W)
2025-07-02 14:57:05 CDT,-0.47,1.51,0.078,7.36,0.0,0.57,0.57
2025-07-02 14:57:05 CDT,0.4,0.24,1.268,6.9,0.0,7.58,8.76
2025-07-02 14:57:05 CDT,0.66,-2.09,0.498,7.26,0.0,3.6,3.62
2025-07-02 14:57:05 CDT,0.6,-0.88,0.088,7.34,0.0,0.65,0.65
2025-07-02 14:57:05 CDT,0.47,-0.36,0.099,7.35,0.0,0.65,0.73
2025-07-02 14:57:05 CDT,-1.07,-6.73,0.05,7.36,0.0,0.37,0.37
2025-07-02 14:57:06 CDT,-0.4,0.53,0.213,7.31,0.0,1.02,1.56
2025-07-02 14:57:06 CDT,-0.24,0.43,0.05,7.36,0.0,0.27,0.37
2025-07-02 14:57:06 CDT,-0.47,-0.71,0.035,7.37,0.0,0.25,0.26
2025-07-02 14:57:06 CDT,0.53,1.42,0.118,7.34,0.0,0.85,0.87
2025-07-02 14:57:06 CDT,1.55,-3.22,0.919,7.02,0.0,6.48,6.46
2025-07-02 14:57:06 CDT,1.04,-5.72,0.118,7.32,0.0,0.85,0.86
2025-07-02 14:57:07 CDT,1.65,-2.46,0.561,7.15,0.0,4.03,4.01
2025-07-02 14:57:07 CDT,1.78,1.89,0.08,7.35,0.0,0.63,0.59
2025-07-02 14:57:07 CDT,0.81,-3.94,1.481,6.65,0.0,9.88,9.85
2025-07-02 14:57:07 CDT,0.58,-3.11,0.08,7.34,0.0,0.57,0.59
2025-07-02 14:57:07 CDT,0.37,-5.5,0.064,7.35,0.0,0.37,0.47
2025-07-02 14:57:08 CDT,1.1,-6.61,0.021,6.86,0.0,0.17,0.14
2025-07-02 14:57:08 CDT,0.5,-0.26,1.086,7.18,0.0,7.3,7.8
2025-07-02 14:57:08 CDT,-0.9,-0.91,0.19,7.28,0.0,1.4,1.38
2025-07-02 14:57:08 CDT,-0.31,-2.31,0.05,7.35,0.0,0.37,0.37
2025-07-02 14:57:08 CDT,-0.37,-1.87,0.036,7.36,0.0,0.25,0.27
2025-07-02 14:57:08 CDT,-1.34,-1.74,1.604,6.61,0.0,10.6,10.61
2025-07-02 14:57:09 CDT,-1.07,-1.38,1.299,6.9,0.0,7.38,8.96
2025-07-02 14:57:09 CDT,-1.77,-1.38,0.085,7.26,0.0,1.27,0.62
2025-07-02 14:57:09 CDT,-2.01,-1.7,0.065,7.35,0.0,0.5,0.48
2025-07-02 14:57:09 CDT,-1.87,-2.31,2.274,6.49,0.0,14.63,14.76
2025-07-02 14:57:09 CDT,-2.92,-2.54,1.044,6.92,0.0,7.3,7.23
2025-07-02 14:57:09 CDT,-2.75,-2.36,0.036,7.34,0.0,0.25,0.26
2025-07-02 14:57:10 CDT,-2.49,-2.36,0.021,7.35,0.0,0.17,0.15
2025-07-02 14:57:10 CDT,-3.12,-1.56,1.64,6.77,0.0,11.1,11.11
2025-07-02 14:57:10 CDT,-3.11,-1.13,0.566,7.26,0.0,4.1,4.11
2025-07-02 14:57:10 CDT,-3.08,-1.85,0.058,7.35,0.0,0.27,0.43
2025-07-02 14:57:10 CDT,-3.01,1.02,0.063,7.35,0.0,0.45,0.46
2025-07-02 14:57:10 CDT,-3.22,1.88,0.456,7.17,0.0,3.35,3.27
2025-07-02 14:57:11 CDT,-3.38,-4.52,0.898,6.99,0.0,6.43,6.28
2025-07-02 14:57:11 CDT,-3.29,-11.28,0.115,7.33,0.0,0.57,0.84
2025-07-02 14:57:11 CDT,-2.88,-4.37,0.085,7.33,0.0,0.63,0.62
2025-07-02 14:57:11 CDT,-2.74,-0.55,0.246,7.34,0.0,1.75,1.81
2025-07-02 14:57:11 CDT,-3.04,1.47,0.129,7.32,0.0,0.78,0.94
2025-07-02 14:57:11 CDT,-3.29,2.23,0.041,7.35,0.0,0.27,0.3
2025-07-02 14:57:12 CDT,-2.01,2.38,0.22,7.23,0.0,1.6,1.59
2025-07-02 14:57:12 CDT,-2.59,2.38,0.101,7.34,0.0,0.45,0.74
2025-07-02 14:57:12 CDT,-2.54,2.83,2.264,6.38,0.0,14.63,14.46
2025-07-02 14:57:12 CDT,-2.04,1.69,0.063,7.33,0.0,0.45,0.46
2025-07-02 14:57:12 CDT,-2.04,1.06,0.578,7.18,0.0,4.13,4.15
2025-07-02 14:57:12 CDT,-2.04,2.38,0.051,7.34,0.0,0.37,0.37
2025-07-02 14:57:13 CDT,-2.17,3.72,2.406,6.47,0.0,15.45,15.56
2025-07-02 14:57:13 CDT,-2.19,4.35,0.044,7.34,0.0,0.33,0.32
2025-07-02 14:57:13 CDT,-2.59,5.14,0.22,7.33,0.0,1.6,1.61
2025-07-02 14:57:13 CDT,-2.18,5.0,1.191,7.05,0.0,8.03,8.4
2025-07-02 14:57:13 CDT,-1.7,3.35,2.31,6.47,0.0,14.95,14.94
2025-07-02 14:57:13 CDT,-2.14,4.4,1.378,6.75,0.0,9.43,9.3
2025-07-02 14:57:14 CDT,-1.13,4.4,0.261,7.28,0.0,0.78,1.9
2025-07-02 14:57:14 CDT,-1.18,3.55,0.023,7.35,0.0,0.17,0.17
2025-07-02 14:57:14 CDT,-1.41,4.92,2.348,6.39,0.0,15.15,15.01
2025-07-02 14:57:14 CDT,-1.0,5.02,0.96,7.0,0.0,5.58,6.72
2025-07-02 14:57:14 CDT,-1.24,3.53,0.125,7.28,0.0,0.9,0.91
2025-07-02 14:57:14 CDT,-1.61,7.74,0.064,7.33,0.0,0.45,0.47
2025-07-02 14:57:15 CDT,-1.67,6.37,2.309,6.44,0.0,14.63,14.88
2025-07-02 14:57:15 CDT,-1.85,-2.07,1.079,6.93,0.0,7.0,7.48
2025-07-02 14:57:15 CDT,-1.57,-3.44,0.214,7.27,0.0,1.3,1.56
2025-07-02 14:57:15 CDT,-2.0,-3.9,0.085,7.34,0.0,0.63,0.62
2025-07-02 14:57:15 CDT,-1.38,-4.59,0.08,7.32,0.0,0.57,0.59
2025-07-02 14:57:16 CDT,-1.38,-4.08,0.669,7.07,0.0,4.8,4.73
2025-07-02 14:57:16 CDT,-1.71,-3.46,0.064,7.33,0.0,0.45,0.47
