Timestamp,Load Cell 1 (mN),Load Cell 2 (mN),Current (A),Voltage (V),Shunt Voltage (mV),Power (W),Manual Power (W)
2025-07-02 14:53:46 CDT,-0.46,2.1,2.013,6.56,0.0,13.55,13.21
2025-07-02 14:53:47 CDT,0.09,2.09,0.07,7.46,0.0,0.53,0.52
2025-07-02 14:53:47 CDT,-0.46,20.45,0.08,7.46,0.0,0.57,0.6
2025-07-02 14:53:47 CDT,1.4,23.63,0.078,7.46,0.0,0.57,0.58
2025-07-02 14:53:47 CDT,0.73,44.0,0.098,7.45,0.0,0.73,0.73
2025-07-02 14:53:47 CDT,0.13,28.77,0.036,7.47,0.0,0.25,0.27
2025-07-02 14:53:47 CDT,-0.47,22.81,0.361,7.28,0.0,3.85,2.63
2025-07-02 14:53:48 CDT,0.07,7.01,0.17,7.4,0.0,1.27,1.26
2025-07-02 14:53:48 CDT,0.17,0.1,1.08,7.02,0.0,7.63,7.58
2025-07-02 14:53:48 CDT,-0.6,-10.92,2.22,6.65,0.0,12.3,14.77
2025-07-02 14:53:48 CDT,-0.61,-14.88,2.504,6.55,0.01,16.47,16.41
2025-07-02 14:53:48 CDT,-1.95,-19.3,0.108,7.32,0.0,6.23,0.79
2025-07-02 14:53:48 CDT,-1.57,-21.88,0.041,7.47,0.0,0.27,0.31
2025-07-02 14:53:49 CDT,-1.68,-16.69,0.066,7.46,0.0,0.5,0.49
2025-07-02 14:53:49 CDT,-1.64,-15.5,0.02,7.47,0.0,0.17,0.15
2025-07-02 14:53:49 CDT,-2.44,-3.0,0.646,7.29,0.0,2.38,4.71
2025-07-02 14:53:49 CDT,-3.18,0.29,0.104,7.44,0.0,0.78,0.77
2025-07-02 14:53:49 CDT,-2.75,19.19,0.738,7.32,0.0,5.4,5.4
2025-07-02 14:53:49 CDT,-3.14,21.69,1.405,6.94,0.0,8.35,9.75
2025-07-02 14:53:50 CDT,-3.55,25.38,2.364,6.5,0.0,14.9,15.36
2025-07-02 14:53:50 CDT,-4.19,26.61,0.745,7.36,0.0,5.2,5.49
2025-07-02 14:53:50 CDT,-5.15,26.36,0.075,7.45,0.0,0.57,0.56
2025-07-02 14:53:50 CDT,-5.6,25.52,0.074,7.45,0.0,0.53,0.55
2025-07-02 14:53:50 CDT,-5.12,48.34,0.09,7.45,0.0,0.65,0.67
2025-07-02 14:53:51 CDT,-6.16,67.78,0.098,7.44,0.0,0.73,0.73
2025-07-02 14:53:51 CDT,-7.64,84.44,0.036,7.46,0.0,0.27,0.27
2025-07-02 14:53:51 CDT,-8.31,97.5,0.049,7.27,0.0,3.9,0.36
2025-07-02 14:53:51 CDT,-8.04,103.25,0.124,7.41,0.0,0.95,0.92
2025-07-02 14:53:51 CDT,-8.77,104.83,0.319,7.23,0.0,2.33,2.31
2025-07-02 14:53:51 CDT,-9.92,104.83,1.241,7.0,0.0,8.68,8.68
2025-07-02 14:53:52 CDT,-10.67,101.54,2.305,6.61,0.0,15.23,15.25
2025-07-02 14:53:52 CDT,-12.23,91.57,2.539,6.59,0.01,16.62,16.73
2025-07-02 14:53:52 CDT,-12.64,75.5,0.1,7.42,0.0,3.58,0.74
2025-07-02 14:53:52 CDT,-12.2,57.47,0.021,7.47,0.0,0.17,0.16
2025-07-02 14:53:52 CDT,-11.89,35.71,0.064,7.45,0.0,0.5,0.48
2025-07-02 14:53:52 CDT,-12.29,35.53,0.099,7.45,0.0,0.73,0.74
2025-07-02 14:53:53 CDT,-12.03,33.97,0.406,7.26,0.0,3.0,2.95
2025-07-02 14:53:53 CDT,-11.87,31.53,0.079,7.45,0.0,0.37,0.59
2025-07-02 14:53:53 CDT,-12.17,28.48,1.013,7.32,0.0,7.45,7.42
2025-07-02 14:53:53 CDT,-11.82,24.77,1.07,7.05,0.0,6.75,7.54
2025-07-02 14:53:53 CDT,-11.73,19.87,1.991,6.73,0.0,13.4,13.41
2025-07-02 14:53:53 CDT,-11.64,12.48,2.445,6.54,0.0,15.85,15.98
2025-07-02 14:53:54 CDT,-10.65,6.0,0.146,7.46,0.0,1.08,1.09
2025-07-02 14:53:54 CDT,-9.44,-0.3,0.073,7.44,0.0,0.53,0.54
2025-07-02 14:53:54 CDT,-8.45,-8.1,0.076,7.44,0.0,0.57,0.57
2025-07-02 14:53:54 CDT,-7.8,-13.94,0.084,7.44,0.0,0.63,0.62
