Timestamp,Load Cell 1 (mN),Load Cell 2 (mN),Current (A),Voltage (V),Shunt Voltage (mV),Power (W),Manual Power (W)
2025-07-02 14:52:01 CDT,-0.76,-7.89,0.075,7.5,0.0,0.57,0.56
2025-07-02 14:52:01 CDT,0.04,17.74,0.049,7.42,0.0,0.37,0.36
2025-07-02 14:52:01 CDT,-0.81,5.24,2.069,6.59,0.0,14.0,13.63
2025-07-02 14:52:01 CDT,-0.47,12.05,0.02,7.52,0.0,0.17,0.15
2025-07-02 14:52:01 CDT,-1.24,-20.54,0.02,7.52,0.0,0.17,0.15
2025-07-02 14:52:02 CDT,-0.43,-21.04,0.284,7.33,0.0,2.1,2.08
2025-07-02 14:52:02 CDT,-0.14,-28.89,0.389,7.49,0.0,2.83,2.92
2025-07-02 14:52:02 CDT,0.27,-15.88,0.101,7.49,0.0,0.73,0.76
2025-07-02 14:52:02 CDT,0.09,8.32,0.069,7.49,0.0,0.53,0.52
2025-07-02 14:52:02 CDT,-0.26,7.42,2.313,6.57,0.0,15.35,15.19
2025-07-02 14:52:02 CDT,-1.85,22.89,0.021,7.52,0.0,0.17,0.16
2025-07-02 14:52:03 CDT,-3.04,-7.23,0.073,7.49,0.0,0.53,0.55
2025-07-02 14:52:03 CDT,-4.93,-8.85,0.935,7.1,0.0,6.68,6.64
2025-07-02 14:52:03 CDT,-4.39,-5.7,0.075,7.5,0.0,0.57,0.56
2025-07-02 14:52:03 CDT,-3.28,2.82,0.115,7.5,0.0,0.85,0.86
2025-07-02 14:52:03 CDT,-1.94,-5.28,0.173,7.44,0.0,1.27,1.29
2025-07-02 14:52:03 CDT,-0.48,-30.5,2.031,6.56,0.01,16.8,13.33
2025-07-02 14:52:04 CDT,-2.27,-61.28,0.019,7.51,0.0,0.12,0.14
2025-07-02 14:52:04 CDT,-3.55,-47.11,0.055,7.43,0.0,0.4,0.41
2025-07-02 14:52:04 CDT,-5.69,-50.75,0.985,7.12,0.0,7.0,7.02
2025-07-02 14:52:04 CDT,-4.22,-36.75,0.074,7.49,0.0,0.57,0.55
2025-07-02 14:52:04 CDT,-3.25,-15.14,0.1,7.48,0.0,0.65,0.75
2025-07-02 14:52:05 CDT,-1.78,1.6,0.148,7.47,0.0,1.1,1.11
2025-07-02 14:52:05 CDT,-1.84,2.5,2.365,6.74,0.0,15.32,15.94
2025-07-02 14:52:05 CDT,-3.48,-14.45,0.02,7.51,0.0,0.17,0.15
2025-07-02 14:52:05 CDT,-5.15,-38.39,0.37,7.34,0.0,2.75,2.72
2025-07-02 14:52:05 CDT,-7.13,-53.06,1.058,7.1,0.0,6.75,7.52
2025-07-02 14:52:05 CDT,-6.13,-50.58,0.073,7.49,0.0,0.53,0.55
2025-07-02 14:52:06 CDT,-4.56,-35.28,0.11,7.48,0.0,0.83,0.82
2025-07-02 14:52:06 CDT,-3.15,-13.88,0.12,7.48,0.0,0.9,0.9
2025-07-02 14:52:06 CDT,-0.73,-0.11,2.496,6.51,0.0,14.32,16.26
2025-07-02 14:52:06 CDT,0.0,-29.27,0.02,7.51,0.0,0.17,0.15
2025-07-02 14:52:06 CDT,-1.68,-50.17,0.021,7.51,0.0,0.17,0.16
2025-07-02 14:52:06 CDT,-3.36,-48.88,0.928,7.13,0.0,6.63,6.61
2025-07-02 14:52:07 CDT,-5.06,-27.34,0.07,7.49,0.0,0.53,0.52
2025-07-02 14:52:07 CDT,-4.55,1.31,0.104,7.47,0.0,0.78,0.78
2025-07-02 14:52:07 CDT,-2.81,20.75,0.141,7.47,0.0,1.08,1.05
2025-07-02 14:52:07 CDT,-1.18,16.82,2.433,6.49,0.0,15.78,15.78
2025-07-02 14:52:07 CDT,-2.59,-8.43,0.036,7.51,0.0,0.27,0.27
2025-07-02 14:52:07 CDT,-4.06,-36.25,0.143,7.38,0.0,1.08,1.06
2025-07-02 14:52:08 CDT,-5.53,-51.37,1.076,7.11,0.0,6.98,7.65
2025-07-02 14:52:08 CDT,-6.27,-45.04,0.073,7.49,0.0,0.53,0.55
2025-07-02 14:52:08 CDT,-5.7,-21.72,0.086,7.48,0.0,0.65,0.64
2025-07-02 14:52:08 CDT,-5.77,4.23,0.166,7.45,0.0,0.9,1.24
2025-07-02 14:52:08 CDT,-5.39,13.77,2.014,6.57,0.01,16.55,13.24
2025-07-02 14:52:08 CDT,-4.89,-10.94,0.02,7.5,0.0,0.17,0.15
2025-07-02 14:52:09 CDT,-5.36,-23.72,0.036,7.5,0.0,0.27,0.27
2025-07-02 14:52:09 CDT,-5.49,-17.64,0.969,7.13,0.0,6.93,6.91
2025-07-02 14:52:09 CDT,-5.89,1.88,0.071,7.48,0.0,0.53,0.53
2025-07-02 14:52:09 CDT,-5.89,24.23,0.09,7.47,0.0,0.65,0.67
2025-07-02 14:52:09 CDT,-4.9,34.52,0.189,7.44,0.0,1.4,1.41
2025-07-02 14:52:09 CDT,-4.92,27.15,1.656,6.67,0.0,11.05,11.05
2025-07-02 14:52:10 CDT,-4.89,6.12,0.038,7.5,0.0,0.27,0.28
2025-07-02 14:52:10 CDT,-5.3,-15.0,0.303,7.42,0.0,0.85,2.25
2025-07-02 14:52:10 CDT,-7.17,-24.54,1.151,7.07,0.0,8.15,8.13
2025-07-02 14:52:10 CDT,-6.68,-17.85,0.075,7.49,0.0,0.57,0.56
2025-07-02 14:52:10 CDT,-5.54,4.65,0.061,7.48,0.0,0.37,0.46
2025-07-02 14:52:11 CDT,-3.83,25.81,0.259,7.42,0.0,1.43,1.92
2025-07-02 14:52:11 CDT,-4.67,32.28,1.391,7.19,0.0,9.38,10.01
2025-07-02 14:52:11 CDT,-6.07,21.97,0.064,7.49,0.0,0.5,0.48
2025-07-02 14:52:11 CDT,-7.4,1.87,0.049,7.49,0.0,0.37,0.37
2025-07-02 14:52:11 CDT,-7.61,-16.48,1.829,6.82,0.0,10.45,12.48
2025-07-02 14:52:11 CDT,-6.07,-18.66,0.074,7.48,0.0,0.57,0.55
2025-07-02 14:52:12 CDT,-5.1,8.39,0.073,7.48,0.0,0.53,0.55
2025-07-02 14:52:12 CDT,-4.5,18.1,0.316,7.3,0.0,2.33,2.31
2025-07-02 14:52:12 CDT,-3.81,2.74,0.045,7.49,0.0,0.63,0.34
2025-07-02 14:52:12 CDT,-5.86,-25.17,0.07,7.48,0.0,0.53,0.52
2025-07-02 14:52:12 CDT,-8.08,-50.0,0.521,7.49,0.0,3.8,3.9
2025-07-02 14:52:12 CDT,-10.01,-56.72,1.661,6.75,0.0,11.43,11.21
2025-07-02 14:52:13 CDT,-10.7,-40.82,0.073,7.48,0.0,0.53,0.55
2025-07-02 14:52:13 CDT,-8.94,-12.5,0.021,7.5,0.0,0.65,0.16
2025-07-02 14:52:13 CDT,-6.1,9.75,0.243,7.37,0.0,1.8,1.79
2025-07-02 14:52:13 CDT,-4.2,12.1,0.378,7.17,0.0,2.7,2.71
